id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7557698836816565e-18,0.0,0.0,0.0,0.0,0.0,0.1297039235129611,0.0,0.0,0.0,0.0,0.0,0.0,1.483288745205499e-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2494317716505107e-105,0.0,0.0,0.0,0.0,0.0,0.6090498069968084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,5.7947232778185855e-139,6.578892971364219e-148,0.0,7.1956693121182575e-196,0.0,0.0,0.0,0.0,1.6619652968086337e-21,0.0,0.0,0.0,0.0,2.1335679947761927e-155,0.08245251409993969,0.0,0.0,6.64894726180602e-147,9.274325193038273e-139,2.2536094725189327e-233,0.0,8.489342214024046e-52,3.4478538660055633e-155,0.0,7.1504643220078525e-143,0.0,0.0,0.0,3.7439262162674493e-146,2.5699981800732952e-169,1.0662942359787819e-151,9.210464390962e-146,2.95645088225241e-150,1.0147012710709951e-183,1.8621182749619492e-149,0.0,5.671471323842021e-146,5.168343597711965e-148,5.001166662251005e-162,5.1462806574513374e-185,2.744141631140831e-144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6410597579750114e-128,0.0,0.0,0.0,0.0,0.0,0.3333697752788691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5718730373799876e-19,0.0,0.0,0.0,0.0,0.0,0.08384648620853494,0.0,0.0,0.0,0.0,0.0,0.0,8.085725918063571e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3519017406951031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5718730373799886e-19,0.0,0.0,0.0,0.0,0.0,0.08384648620853494,0.0,0.0,0.0,0.0,0.0,0.0,8.085725918063571e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3519017406951031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,2.2383656427511686e-82,1.663731778268461e-138,1.8888759268598056e-147,0.0,8.471530348722563e-24,1.1955717308346909e-15,0.0,1.817311357585699e-29,0.0,0.0005989381355708807,8.37662599172551e-32,0.0,0.0,0.0,6.125719389558051e-155,0.20593203947645988,0.0,3.478536334552309e-22,1.7699795431452779e-16,6.161601742670922e-38,6.470372294719876e-233,0.0,2.4014498728142267e-09,4.3589558322679096e-142,0.0,2.0529806431719225e-142,0.0,0.0,3.3256777996473966e-72,3.2355236334518904e-42,7.378760705704769e-169,1.47733980449277e-15,3.0201141135865856e-50,3.736369481436068e-55,2.91332419028943e-183,5.346355987019461e-149,0.0,1.5102348053583144e-27,3.919262005574663e-15,1.43589253627588e-161,1.603977939027166e-11,7.878746606027977e-144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001654963181788,0.0,0.0,0.0,0.0,0.0,0.7592281596069422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208561325438417,0.0,0.0,0.0,0.0,0.0,0.0,1.6116403994386753e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14893897129157496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025428471221447986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021499960975152506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02049816802700033,0.0,0.0,0.0,0.0,0.0,0.0,1.8979763776971484e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474285775790728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262105329704872,0.0,0.0,4.0626492356189177e-141,0.0,0.0,6.334079067249936e-20,6.184093116425719e-130,8.090732727588506e-47,0.0,0.0,0.0,0.0,3.57886212004716e-104,3.769216791957074e-108,2.042375324248426e-09,0.0,0.0,2.4402483612897807e-307,2.3366934086233707e-166,0.0,0.0,0.0,3.633369912083854e-109,2.0510422924042e-309,1.9768725855721656e-116,0.0,0.0,0.0,0.0,0.0,1.955490523959307e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12281908073305857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5973957777394593e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02682853983544222,0.0,0.0,1.7615686621879956e-71,0.0,0.0,0.060135978767673195,2.6814287934184554e-60,6.342394421192345e-26,0.0,0.0,0.0,0.0,1.5517980980719183e-34,1.090346255910315e-66,1.8302324713550294e-08,0.0,0.0,1.0580940642168961e-237,1.0131925359647978e-96,0.0,0.0,0.0,1.575432729744045e-39,8.893339339868074e-240,8.571738769251545e-47,0.0,0.0,0.0,0.0,0.0,9.115219650090474e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8688901631640576,0.0,0.0,0.0,0.0,0.0,0.002218494627433563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8385961313357255e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,6.3102408111983e-84,0.0,0.0,0.0,2.3882334288382727e-25,3.370470572160553e-17,0.0,5.12323459414637e-31,0.0,0.027157454936206755,2.3614786692384398e-33,0.0,1.5298045455666892e-71,0.0,0.0,0.054544168539111364,2.3286415368503995e-60,9.860734488167747e-24,4.989800117917139e-18,1.7370348273914646e-39,0.0,0.0,6.769996243711951e-11,9.468927861497168e-67,1.595677725624882e-08,0.0,0.0,9.188839151268882e-238,9.375513712066068e-74,9.121357515258468e-44,0.0,4.164811033670038e-17,1.3681579395292793e-39,1.0533306416593673e-56,7.4439817272429415e-47,0.0,0.0,4.2575462745000536e-29,1.1048903979315344e-16,1.7323117980277498e-182,4.606957477973255e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7500938253895557,0.0,0.0,0.0,0.0,0.0,0.012852034303911297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.914680241318104e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.135562953698935e-07,0.0,0.0,2.273331520737214e-72,0.0,0.0,0.007785849707313526,3.46042520370403e-61,8.209737853939993e-27,0.0,0.0,0.0,0.0,2.107025526967813e-35,1.4071086556455745e-67,2.305915861424559e-09,0.0,0.0,1.3654867049584867e-238,1.307540590398307e-97,0.0,0.0,0.0,2.033120229829561e-40,1.1476991547308051e-240,1.1061961052066643e-47,0.0,0.0,0.0,0.0,0.0,6.398941444233214e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386393182424454,0.0,0.0,0.0,0.0,0.0,2.9218530279180106e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.972226433638011e-56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,2.8845809751199955e-40,8.880504158358332e-10,3.4271210210710036e-26,0.0,2.601711938816172e-17,2.742576210040077e-14,0.0,7.2834018317330286e-09,5.80868421299781e-17,7.953030106359735e-14,2.7630210834622134e-15,0.0,8.619033624311668e-15,1.4898875438670955e-33,1.1114325398830073e-33,5.982776739871288e-11,4.936880260966144e-08,8.401050675333558e-09,3.1354881411310245e-20,2.554297036828494e-17,7.800339650001797e-11,0.0,1.5639125043367903e-10,1.284509331261079e-21,1.8452490596533338e-29,1.5653624990309555e-19,0.0,7.931267278486607e-37,5.015684481412296e-32,1.2133894054979303e-47,0.00020120701921782944,5.586588395307201e-30,4.764575437407462e-24,9.092507920402525e-33,4.0588474224963784e-07,2.104532324827106e-31,0.0,0.0001759244976533642,2.6919811158068395e-26,3.8890533961602858e-177,1.886147046707011e-07,0.012660796675297561,0.0,3.734679834834866e-54,0.0,0.0,0.0,0.0,0.0,0.0,1.218500079085151e-138,0.0,0.010149777602160194,0.0,0.0,0.0,0.0,5.88323344382926e-62,0.0,0.0,0.0,0.0,1.9965857012078315e-138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.723217518676501e-64,3.8201897532388237e-91,0.0,0.0,2.4882408174827227e-234,0.0,0.0,0.0002765917450704278,0.0,0.0,4.8268108426555834e-23,0.08600237272643318
23.0,1.90402629025975e-39,7.612559560883366e-11,2.2418546280866436e-25,0.0,1.2685111943714585e-18,1.3371917642307238e-15,0.0,4.8075573741339514e-08,8.278196543726944e-18,5.01611766692384e-13,1.3471600211932435e-16,0.0,9.773974376776127e-15,7.264211435687389e-35,7.270447025428199e-33,9.849241761780342e-11,2.4623581524857148e-08,5.54528421618468e-08,2.069642663875226e-19,1.6860045608689207e-16,3.890559643985883e-11,0.0,8.178356149699198e-12,6.262933129261154e-23,1.2179941391623634e-28,3.289557317180569e-20,0.0,5.235194138617376e-36,2.565534004042189e-33,8.009223344110146e-47,9.810205716258479e-06,3.633710488128957e-29,3.116751766146213e-23,5.948789288773855e-32,1.978963179095422e-08,1.376681915626417e-30,0.0,1.2679446627014157e-05,1.7609621280687645e-25,2.5670487236729822e-176,5.62317750997221e-08,0.0023759964400369283,0.0,1.6882382041080736e-259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.114201153713657e-115,0.0,0.0,0.0,0.0,6.620419324910935e-272,0.0,0.0,0.0,0.0,2.1018832378019595e-216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.489036461402705e-21,0.0,0.0,0.0,5.269294511484658e-191,0.0,0.0,0.00014840664392108772,0.0,0.0,1.4849675579159383e-118,0.013450363230122872
24.0,1.995032895855967e-26,9.038878273220232e-06,1.0260765872415684e-14,0.0,0.00022418540798520807,1.4248152409246258e-07,0.0,0.0004434125389324661,2.5461067564929106e-09,4.6310019893070994e-11,4.927939022921835e-12,0.0,1.5624645014699479e-07,9.386708924647378e-35,3.327617847344053e-22,1.0517172948821034e-06,7.330133900662893e-07,1.8088092730536494e-06,6.757571210656835e-18,5.61650813263928e-09,1.3377992474929539e-08,0.0,4.786251000457914e-09,1.3502378117563659e-08,1.276210516114816e-15,1.113877521254575e-09,0.0,1.7077319120388603e-34,1.8665222476719805e-19,2.7335827014519258e-45,3.149869498353924e-05,5.917634699140835e-06,1.426509094488369e-12,1.0107980113739029e-18,6.305763932128444e-08,6.300948616408437e-20,0.0,0.00014585838644773244,8.059910562335717e-15,8.373421362957581e-175,0.000306186164893359,0.058830871776793144,0.0,2.553257248696927e-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.321061718940314e-132,0.0,0.0,0.0,0.0,2.1001340594177174e-109,0.0,0.0,0.0,0.0,3.4966751889718454e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027629148592268955,0.0,0.0,0.0,2.78218005204871e-146,0.0,0.0,0.0073212183411058875,0.0,0.0,0.021611345563699067,0.30411927414790263
25.0,1.0987963995894131e-27,0.0001542076239830076,1.7507409993701858e-13,0.0,7.977310911624572e-09,4.0759377047171926e-14,0.0,4.9994059211212556e-08,7.109441066988688e-16,5.116620802483984e-10,0.010978387591910912,0.0,6.411662510804728e-07,2.2142279193827085e-33,5.677740889929916e-21,1.789143181210037e-05,9.239632421503854e-08,5.766461828550099e-08,2.1537453846956801e-19,9.583145722005995e-08,2.086728464613013e-07,0.0,8.141377046794103e-08,4.859352032003701e-12,1.2665744814855954e-28,1.900551156636934e-08,0.0,6.056096822625549e-32,1.9921676902091881e-19,8.328675465656909e-47,0.0003005821309004807,0.00010098230751148487,2.4339781150344616e-11,4.565829616183991e-20,6.033619676628694e-07,1.0750980204437702e-18,0.0,0.0002650466020302431,1.3751955072551678e-13,2.6694368236994715e-176,3.189207154383324e-07,0.021197848451422113,0.0,7.665631234168775e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.001585993982479798,0.0,0.008363121162386937,0.0,0.04388116064156306,0.0,0.0,2.527981603797411e-30,5.952742943876293e-184,0.0,0.0,0.0,3.135361244946209e-164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.956660443566443e-66,0.0,0.0,0.0,2.381039793993719e-234,0.0,0.0,0.00040541571080216345,0.0,0.0,7.934826325170845e-94,0.13822590492422818
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
