id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15
10.0,0.08506042274057177,6.681072731812646e-27,6.144310742275847e-23,2.3499642301958506e-07,1.8396227163113862e-05,3.007153057044029e-18,5.848896562624663e-22,3.25071343849893e-27,1.618276446061368,0.0,0.001633459639951792,1.054759312653711e-11,0.1620740503133293,0.0,5.222480198724023e-08,0.0
11.0,0.015254065747731877,9.136675190913437e-07,0.0,1.43797605358383e-07,0.03740277461904032,2.286616529734937e-15,3.92229547607572e-15,4.0006774175592454e-104,0.4466129828088516,0.0004915754595607936,0.0,3.728651885666121e-102,0.5429206440602223,4.2724348332557174e-72,3.0520687236410507e-30,0.0
12.0,0.04352069185313217,2.0246958825447263e-25,0.0,1.0811106390054063e-06,0.00044768023006784753,0.0,1.0845847453426763e-27,0.0,0.8320735916855336,1.606413624880692e-177,0.0,0.0003529990597916208,0.07347741837997263,0.0,0.0,0.0
13.0,0.06614838484536924,2.4869604454119723e-26,1.939698697128896e-05,2.2440793031760256e-07,6.940002841051219e-05,3.1484764166093725e-06,4.0048011329638305e-05,2.2960513296380237e-05,2.5163867258180006,0.0,0.0,0.0,0.07016511568385554,0.0,0.0,0.0
14.0,0.10097966306156468,5.449496884481986e-10,2.6444781913264053e-26,2.7535132607050764e-07,2.9835683417845185e-06,2.265964926264192e-21,1.5322476643488614e-17,1.3990895244302011e-30,1.5617697739047227,3.8927322467883844e-153,0.001610893444224816,2.4047273572191543e-14,0.26092922494890053,0.0,5.2468244081346526e-11,0.0
15.0,4.956594170933527e-09,1.1454342415844124e-13,5.707856663680494e-27,0.12137407506501009,3.0442533750271344e-09,1.300884004655875e-11,3.532027511388979e-07,2.989035189412899e-29,0.0,0.12493858484991367,0.00032037865880869,7.907259339351059,0.0,0.0,0.0,0.0
16.0,4.677179058460302e-12,0.0,9.970833716226757e-50,0.10901249379880766,3.5098186262646972e-06,1.2269216475715942e-15,4.2523560872586214e-08,3.4779294855890928e-37,0.0,0.0,0.0,7.5658217077214704,0.0,0.0,0.0,0.0
17.0,1.1357877704743285e-07,0.0,7.285961746824288e-27,0.1223032024636955,7.60056224606047e-09,1.3783529989156719e-11,1.6832879613121968e-06,3.1555715012804415e-29,0.0,0.0,0.0009404507490685241,7.8608937851347696,0.0,0.0,0.0,0.0
18.0,1.94482666556092e-08,2.305657722365147e-13,0.0023540521468162897,0.116671040020093,4.050085298046982e-06,0.002163164014256679,8.358455921067725e-06,1.6626601264951018e-08,0.003105023855821203,0.0,0.03435964975561718,7.082807080632732,0.020181559130921168,0.04086951970724615,0.006371750955406989,0.0008134722658179095
19.0,1.2430607880951775e-07,0.0,1.620329609090665e-27,0.11614362735321616,2.7417581668836445e-06,8.471449999748547e-18,8.374709533655968e-09,1.321260796530072e-34,0.0,0.0,0.0,7.716219117892795,0.0,0.0,0.0,0.0
20.0,7.977604138180424e-09,1.1197772332725237e-38,1.2146397907542346e-49,0.11388999797824621,1.264156091238611e-06,2.044473563386885e-11,5.590809530647519e-06,4.653396161944811e-29,0.0006823520822066389,0.0,0.0,7.63996517078106,0.0,0.0007860555947998539,1.1022601939155947e-06,4.764568979787728e-10
21.0,6.211131883627854e-10,1.7323025537648363e-26,2.5570412631906787e-27,0.11763542397396726,1.3003206560696473e-09,4.588775776441852e-13,1.2039255008784294e-05,3.3973014827384525e-34,0.0,0.0,0.0,7.68061296504191,0.0,0.0,0.0,0.0
22.0,0.00018479346342584286,0.0,4.045921909447961e-27,0.12620647637227894,3.962875452002296e-06,2.0253139193637113e-13,5.325521377211599e-06,3.878291172955575e-34,0.008097371346167365,0.0,0.003679699991411781,7.875404416093603,0.0008117260412050745,0.0,0.0007645159937031351,0.0
23.0,6.512564782104232e-08,1.3557140446771769e-98,6.48935266377506e-27,0.1270854024590503,9.164858174606044e-09,2.3478556470805746e-11,6.375018962472133e-07,5.394626025923063e-29,0.0018862530740246055,0.0,0.0,7.949695892973931,7.061557607060886e-21,0.0020410943930661628,0.00035719802897513694,2.4193133832856198e-05
24.0,0.00025700115667406215,9.550137884101065e-11,2.392166815888111e-06,0.1313081877862516,5.736358621810231e-07,3.8831032870385954e-07,5.458651030188225e-06,2.8316448355932863e-06,0.008357640513874926,0.0,0.0,7.746731287986983,0.01778875885980345,0.0033663883088965634,0.0010679926916837385,7.33375665674887e-12
25.0,0.00011943944708547347,2.0538866699467306e-14,4.233396284412527e-27,0.04608281816578622,5.927530867961814e-06,1.1244604422814401e-10,3.070908743434142e-06,2.5836303869324984e-28,0.008242067391102816,0.0,0.0,3.6310460848590935,0.005294672808976312,0.008499662653494739,0.002092311770470386,9.21117256609697e-05
26.0,5.5247329241136374e-09,0.0,4.350575706743808e-28,0.11781977364526608,3.4723316972027724e-09,1.4499949839276623e-11,3.9368784128672354e-07,3.331598472370847e-29,0.001077267045923336,0.0,0.0,7.811140219532194,0.014055600595667546,0.0007063339277349129,2.5647672338997608e-08,3.2297798654902065e-05
27.0,1.1461954383876327e-08,2.607906779246741e-30,8.379346370915529e-27,0.12057573226118722,3.9372308117336735e-09,5.834419299012058e-05,6.23392920944354e-07,5.275534484610417e-29,0.0004724263613674242,0.0,0.0,7.796082213365304,0.0,0.02473638999267979,0.007185406420171581,9.316487713506747e-14
28.0,5.204965156891725e-17,0.0,6.952091377001395e-27,0.06871749131345033,1.2678820336770448e-08,1.2621984211931528e-20,4.854098884834031e-19,5.668852660060708e-34,6.564484882467201e-18,0.0,0.0009601731752671446,4.92686470361123,0.016183369061033955,0.0,0.0,0.0
29.0,1.6100294080576076e-07,2.171435152965581e-37,1.5385020734172162e-27,0.1192879504580186,3.471603903895701e-09,6.418844156108261e-12,2.213197058299705e-06,1.4569731115659654e-29,0.0,0.0,0.0,7.7837892395677155,0.0,0.0,0.0,0.0
30.0,0.0008112613584227935,0.0009991025889759515,0.0002103355242657189,0.12645318696503552,1.4807143241757375e-06,0.001882761167459797,9.364247389759052e-06,1.9423051716913244e-06,0.014372288898803822,0.0,0.0,7.685721188647958,0.006513713244750896,0.03846353038187312,0.0012442443367457064,0.0001009860848376985
31.0,1.5140255414277218e-10,6.661253654761865e-49,3.060867719089247e-34,0.11911450229435705,2.6819266522651533e-06,1.1016304938686084e-13,2.898121916833723e-06,3.1517013996541556e-35,0.00233407624461137,0.0,1.3169086700675437e-95,7.6596361441514125,0.0,0.0,0.0,0.0
32.0,9.014032513259453e-07,4.387645976206483e-10,7.613668052111065e-18,0.13077044155487905,4.287308350791663e-10,2.7861531851421992e-12,7.622554866829653e-08,6.402121474869888e-30,0.0,0.0,0.0025045966293973164,7.78454553979364,0.0,0.0,0.0,0.0
33.0,2.498087053721884e-18,0.0,3.986516727665299e-28,0.11212709485694916,6.085108607001896e-10,7.237798980759716e-22,2.5411845207967426e-20,3.250676642844198e-35,0.0,0.0,0.0004764547294796042,7.727216331364655,0.0,0.0,0.0,0.0
34.0,1.2833602454991113e-07,1.747888136224014e-35,1.772786432176197e-49,0.12614429689340828,3.113879262651518e-07,3.006784195791564e-11,4.658031380640597e-06,6.874900918759995e-29,0.0029970538626648935,0.0,0.0,7.901097341258966,5.856768214633784e-22,0.0007525197430485005,1.404483233911956e-06,7.864218159579144e-07
35.0,6.2377356380734406e-18,1.0457353631592092e-40,1.9218605239041404e-49,0.1140614532140098,1.061495123411989e-09,5.211456524932219e-28,2.170803752549759e-20,6.2265173176001935e-43,0.0,0.0,0.00046421060057070786,7.76966016806613,0.0,0.0,0.0,0.0
36.0,1.285359676393805e-08,0.0,2.2317696727344942e-27,0.12293102375389624,5.917485721564876e-07,3.373361413700168e-11,9.176663904626622e-07,7.750854091181136e-29,0.004249765857241341,0.0,0.0,7.895320338025774,0.0002743189119746053,0.0007239078673420872,2.5623585232485366e-07,5.780031347422821e-07
37.0,2.814780959472453e-11,0.0,1.0355999862588518e-35,0.119238946100869,2.365095368071202e-06,1.9303021173080007e-14,5.133606417200753e-07,5.518547486157152e-36,0.0,0.0,0.0,7.719932621027119,0.0,0.0,0.0,0.0
38.0,1.4612420448297767e-09,0.0,8.627242130261021e-70,0.01723135119770227,1.8066189775088737e-05,3.125465528781087e-09,1.234543570434301e-07,8.159644044235358e-30,0.0007544637929956166,0.0,0.0,1.5520665522435044,0.025273815935573297,0.0010919922558894543,4.6191763492180466e-10,7.866269224921294e-05
39.0,3.2696282863073198e-09,0.0002685165235864308,4.949555719643446e-19,0.11086236498130111,1.5266785505590206e-06,8.44626996566501e-12,1.5849771205860471e-06,1.9288224463474332e-29,0.0,0.0,0.0,7.573384007012811,0.0,0.0,6.076727922489869e-07,0.0
40.0,4.826776632519873e-08,1.836989429688676e-13,3.187638154419996e-21,0.11134823488367433,3.8075102633464695e-06,1.5671307642245637e-13,4.1228146627987866e-06,4.481223811568128e-35,0.0,0.0,0.0,7.535707687540028,6.622599743061215e-06,0.0,0.0,0.0
41.0,1.604748017161607e-09,1.7077047971162884e-37,4.095488751337388e-27,0.11497806386195046,5.515901862199438e-10,1.0711530114367627e-08,2.9252348533386986e-07,9.621857214562583e-30,0.0,0.0,0.0,7.755764027767726,0.0,0.01893510437458803,0.0,0.0
42.0,5.476058482614565e-07,6.80519229889754e-36,5.510964434496322e-27,0.12885252225612767,1.7222558114302155e-07,2.2259169864066176e-13,5.840837640401254e-06,5.130344714430961e-34,0.0,0.0,0.0025020119826239533,7.788205483610585,0.0,0.0,0.0,0.0
43.0,2.0018964816268367e-09,0.0,2.0697879967784068e-49,0.11713618426685252,9.86019100442596e-09,5.254064073749222e-12,1.426766297778251e-07,1.2072050812353336e-29,0.0,0.0,0.0,7.849006138577535,0.0,0.0,0.0,0.0
44.0,2.4900649392746845e-12,0.0017980547669363286,1.6336533753337357e-27,0.10791281715124278,2.882958518586679e-06,8.877612893838493e-18,8.72207196489333e-09,1.8525679577752525e-41,0.0,0.12444542802069297,0.0,7.506481028817696,0.0,0.0,0.0,0.0
45.0,3.3671541461802596e-11,0.0,1.4753685502233978e-27,0.11288947624839607,5.520225052254031e-07,2.452595899832271e-14,6.450960180069294e-07,1.2731733983639198e-34,0.0,0.0,0.0004820206712084846,7.732539717579264,0.0,0.0,0.0,0.0
46.0,1.0622735362570369e-08,1.0794260526792954e-30,3.1505666076291173e-27,0.12001742541276329,2.977165313536878e-07,2.782790693505174e-11,1.2837227349970685e-06,6.389309415001133e-29,0.004510919815981618,0.0,0.0,7.826841861421568,0.00013404597438378813,0.0007770775046190937,2.5885370050659955e-05,4.395771538357246e-09
47.0,8.009482845940077e-09,1.2250815230452134e-15,2.1261510342398587e-23,0.12465838540288385,1.171947056264131e-06,2.0924177822735646e-11,1.5418090700548137e-06,4.799185683780966e-29,0.0011084680088968746,0.0,0.0,7.892981910964561,0.0029409291114945503,0.0007464046112716616,8.517477456314819e-06,1.633186478372453e-29
48.0,3.973070717045949e-09,6.29471786454001e-38,1.9846633795919903e-29,0.11262340510758682,1.4308145347546475e-09,1.0196935637414304e-11,2.644629633511154e-06,2.3221540886229897e-29,0.0,0.0,0.0,7.680843145793022,0.0,0.0,0.0,0.0
49.0,0.00022031112336974443,0.0019684183930021486,8.679061504404162e-12,0.1449105712838686,7.051332115422852e-08,7.024368752759827e-11,1.245486297794328e-05,1.6065531686209283e-28,0.009434184429402729,0.14010948061963657,0.0,7.675134856618625,0.024336520296881724,0.007086638944016485,0.0014160631293532672,4.6259710341208786e-05
50.0,4.548783636726162e-09,0.0,8.996609338181349e-28,0.11115041952782731,1.2036576825959815e-06,1.1786135580944395e-11,1.8604134660160211e-06,2.6945886366705384e-29,0.0,0.0,0.0,7.6198986042714125,0.0,0.0,0.0,0.0
51.0,8.261084439793842e-13,0.0,2.190540721498459e-49,0.11976107770670993,9.582685498360352e-07,2.945226234382233e-18,2.8936194651029114e-09,6.743425122452963e-42,0.0,0.0,0.0,7.932493358257794,0.0,0.0,0.0,0.0
52.0,2.6475407028237274e-11,5.952613640924091e-40,4.119100708717614e-27,0.04859522151677136,1.6609739913679198e-06,1.8505241578943532e-14,4.903999092301682e-07,3.411692529515207e-34,0.000680733976095853,0.0,0.0,3.9563108773264375,3.2439463727573256e-39,0.0005652685908686714,1.0733065831027107e-07,5.8741933143205087e-05
53.0,1.4571973126886671e-08,8.103302716689134e-31,2.8279278005672563e-26,0.03976303290970357,1.829956961136761e-08,2.7710941350367817e-15,7.270194225518912e-08,2.3067350149793997e-33,6.367904639836703e-09,0.0,0.0,2.938719113470906,0.018451094403106483,0.0008877966594893077,0.0001117900327910564,1.9599794153891402e-42
54.0,3.8169276944734664e-07,0.0,1.0585614473510382e-26,0.12921065890823116,1.8878690247616135e-06,4.0759460838375796e-08,3.745204300588659e-06,1.3642535451280968e-26,0.006010932702947612,0.0,0.0,7.8646774696278445,0.00373618387227783,0.018604382808334877,0.002829739245581571,0.0001413465251558845
55.0,7.141506198809809e-09,0.0,9.52094046790823e-50,0.11034962947938838,2.5359022929882155e-06,1.6109316588070288e-11,4.450499227522109e-07,3.701370831611079e-29,0.0,0.0,0.0,7.569251221838661,0.0,0.0,0.0,0.0
56.0,0.0005447504168794412,9.547575724603866e-08,5.088983622890013e-06,0.011914392367352289,0.004572317274453019,2.379553929018136e-06,1.4569396441189242e-05,6.023908572673721e-06,0.010436427564504597,0.0,0.0,1.0925530240003698,0.0507243669326656,0.001297815247117284,1.8592507935929154e-05,2.670843945547796e-08
57.0,3.8989194175862447e-07,2.7825226174810276e-13,1.9356647110663146e-19,0.12858287173507058,1.53238569851543e-11,1.1569604366419515e-18,2.1492638033057726e-10,9.092014980026356e-05,0.0034849215497034605,0.0,0.0004949614500736905,7.8360289906641105,0.02153358628612955,0.0,0.0,0.0
58.0,1.8671081578607875e-09,0.0,8.62004096801049e-28,0.11552814959986106,1.1362231832176124e-09,4.900322787498181e-12,1.3304856366343323e-07,1.125934408374977e-29,0.0,0.0,0.0,7.827546767693436,0.0,0.0,0.0,0.0
59.0,1.481850953874527e-18,0.0,1.0410798837506771e-26,0.11769334723658649,3.6096516253492646e-10,1.890151870810114e-20,3.460734912109474e-19,8.489150389741055e-34,0.0,0.0,0.00045532079751236745,7.834777495169928,0.0,0.0,0.0,0.0
60.0,1.0854331792778499e-06,6.037513435667241e-29,3.268198973397208e-26,0.04226912793486827,1.5373394360716672e-06,4.8359144267541976e-18,4.25037666498032e-09,2.664947531782718e-33,1.3176152468048064e-42,0.0,0.0014589337623862194,3.2789078851924587,0.04100785485192304,0.0012928891044549666,0.07316214032220952,0.0
61.0,3.147111015564008e-19,8.11212975062508e-105,4.9485088058387864e-27,0.11612796616116251,7.666070843904877e-11,8.984357145542711e-21,1.6256115339292378e-19,4.035102027339859e-34,0.0,0.0,0.0,7.822733233608691,0.0,0.0,0.0,0.0
62.0,9.418476261975163e-08,0.0008487186520228895,1.8119722117135417e-18,0.12582229705898898,7.09940749944981e-09,4.672392741719883e-11,2.435015868548373e-06,1.0725352818029914e-28,0.0031946548747328555,0.0,0.0,7.857644061349517,2.8381581979628325e-10,0.0002065093463141522,3.244525426113973e-05,3.7700823308887155e-39
63.0,1.6939258481636992e-08,5.861696696393261e-35,2.2362145466686415e-27,0.11356738699951992,3.928346924993215e-07,1.2163956884340325e-18,1.1985316641529322e-09,1.8234511642619261e-34,0.0,0.0,0.00047034739219374355,7.739660725376451,0.0,0.0,0.0,0.0
64.0,1.1187942427135394e-08,1.5248221009486539e-34,1.099749237886758e-24,0.07454492663422944,5.3605129795996785e-06,2.931532235749998e-11,1.1802240309650082e-06,1.2550773456324624e-28,0.003237013462847472,0.0,0.0,5.284815117050072,0.023298892102355143,0.0015125024048232307,1.3169920462624356e-06,6.086333119801555e-05
65.0,1.2935016303471918e-08,1.8068831709667917e-14,3.1354014264565034e-22,0.11727521726497545,4.397333203330554e-09,3.394862527546109e-11,9.217384300053742e-07,7.800242783212328e-29,0.0016457633337108753,0.0,0.0,7.7877442381102275,2.941688978887451e-41,0.0008014428674826246,8.881618246049336e-06,5.6836541607617085e-24
66.0,5.99586309828036e-08,2.6605799006614087e-31,2.548551915647941e-27,0.11704415965763897,3.0191359852829446e-06,6.67566790902218e-13,4.163224594340581e-07,1.4999274958872662e-30,0.004786222810816447,0.0,0.0026254983505282926,7.802666546951617,7.390267085248936e-05,0.0,0.0,0.0
67.0,0.0013415997944446147,1.492412977112694e-84,1.252969372272058e-05,0.1270065548459808,3.7745553851173867e-07,2.033862734978295e-06,4.367935159381916e-05,1.4831592130567962e-05,0.014149491138054469,0.0,0.0,7.480962806636921,0.03335868301684717,0.0018624228245274499,0.006383426028104145,2.2361071448136102e-05
68.0,1.556407868514349e-07,1.8281940249788123e-13,3.1723837024088446e-21,0.12667728534637324,6.188940591945849e-09,4.6333899511397416e-20,9.998584424465756e-11,6.347857044859204e-34,0.0,0.0,0.0004925210853044862,7.892547645252771,0.0,0.0,0.0,0.0
69.0,7.302799588271909e-11,0.0,4.088002371891398e-27,0.12429067269045492,7.458261044026126e-09,1.916657133343796e-13,5.203911658588174e-09,4.407158961567406e-31,0.0,0.0,0.0,7.934470300608864,0.0,0.0,0.0,0.0
70.0,3.939488741764294e-07,2.993969987212542e-12,5.1952903305009616e-20,0.1288483286645568,6.604554421919764e-09,8.742622016894381e-20,2.5308136072600554e-10,2.0280260805417197e-34,0.0,0.0,0.00046910056927798447,7.94498121291507,0.0,0.0,0.0,0.0
71.0,9.436537496534991e-11,2.3133154909255527e-36,1.735555836023528e-49,0.11375058094808259,5.322084664322211e-07,3.418099301064512e-08,1.8218185140040352e-06,1.983976488311275e-35,0.0,0.0,0.0,7.724869593754972,0.0,0.019047896620522625,0.0,0.0
72.0,2.1060115407604243e-08,0.0008798908957230303,1.621899821068665e-18,0.030378719061531695,5.3302059826653665e-06,4.630258085245762e-09,0.00018364522607664817,1.252890462931013e-28,0.002126438802079076,0.0,0.0,2.492595308148451,0.006515699183076174,0.000991218356430933,0.007311226377929978,4.835498368046366e-50
73.0,2.4835917063509582e-08,0.0,1.858627395064574e-26,0.12199258855683376,3.2777773975329683e-07,2.495672227478195e-13,4.210631121672364e-07,5.3870748985659115e-31,0.0,0.0,0.00047054309017071293,7.830572316157295,0.0,0.0,0.0,0.0
74.0,6.344329588686162e-08,0.0,3.9042382536956584e-27,0.11522186058590664,2.743143242155224e-08,1.3581816030588284e-12,3.699883208035585e-08,3.1209571474086202e-30,0.0,0.0,0.0,7.762696377393042,0.0,0.0,0.0,0.0
75.0,5.3092949459819635e-08,0.0,4.246176696370388e-27,0.11413141990576162,1.1109748788126533e-06,3.4397564996386883e-18,3.395225715354082e-09,3.462414445380733e-34,0.0,0.0,0.0,7.728467064366734,0.0,0.0,0.0,0.0
76.0,3.370270273384788e-13,1.731621335748275e-103,4.381801430243507e-27,0.12316650772617455,3.9326605893777476e-07,1.2094837150444357e-18,1.1804748660317368e-09,3.572998787911402e-34,0.0,0.0,0.0,7.946257444719645,0.0,0.0,0.0,0.0
77.0,1.2271507511820554e-06,0.0,1.1465230727879975e-08,0.12476111100616438,1.2198359922483012e-06,1.8610111278104929e-09,2.7355010206378144e-08,1.3571570830212447e-08,0.002942927700088974,0.0,0.00046007845500206955,7.961557877862888,7.297247903087207e-35,0.0006571851898597278,7.20484709148293e-09,3.310602585400847e-05
78.0,0.0002426491249644334,0.1413218750905177,1.4521588026459006e-06,0.001764890597331784,0.0009440503202415672,0.0018236798115799319,1.374448524920694e-05,1.718939617197445e-06,0.0,6.916470058682378,0.0,0.0,0.0,0.0,0.005273354241727469,0.0
79.0,3.255433461537582e-09,0.0,2.2142193322221775e-49,0.11913949821646176,8.023047658943989e-07,8.54224124872218e-12,2.3435408317370601e-07,1.9627157120111655e-29,0.00041044225223224666,0.0,0.0,7.887912327165357,2.2365852637542022e-42,0.0006807900468425266,3.849976763659901e-12,2.2370780414225197e-09
80.0,1.0740726118250312e-07,0.0,6.78339740678853e-28,0.11713945131363682,2.525726749965302e-06,7.796664785924314e-18,7.706007262844554e-09,5.531434557949815e-35,0.0,0.0,0.0,7.749269538248685,0.0,0.0,0.0,0.0
81.0,1.2957721740662956e-07,1.8464591727361966e-30,1.380566210159558e-27,0.12160601650549144,5.275818383124134e-09,2.932454392170196e-20,8.324205932785331e-11,1.1257539284066455e-34,0.0,0.0,0.0,7.824095915193689,0.0,0.0,0.0,0.0
82.0,6.1429787262126784e-09,0.0,1.8032103224847977e-49,0.1195743260038569,1.2175422092375577e-08,1.612256811641923e-11,4.3774351694004865e-07,3.7044173745610633e-29,0.0,0.0,0.0,7.8476961128181495,0.0,0.0,0.0,0.0
83.0,1.7347516815139155e-08,3.374668421195004e-35,2.8792101428319656e-26,0.06506357407796536,7.1662043009291935e-09,4.5527870841145265e-11,1.2361262879468e-06,1.0460989809429374e-28,0.000646666193228081,0.0,0.0,4.756155338618725,1.385056863422772e-23,0.00036237231439197536,3.655815905029781e-05,5.0587557934970016e-05
84.0,4.295254891087779e-08,0.0,2.0846319142002285e-27,0.11424001125147618,9.77768380916501e-08,2.1733715933746e-12,5.9331017256558086e-08,4.993837418173242e-30,0.0,0.0,0.0,7.742245196946468,0.0,0.0,0.0,0.0
85.0,1.2612777029269844e-12,0.0,2.1050251274722687e-44,0.11185480162287158,1.4620124403696428e-06,4.496698807184193e-18,4.417906864571999e-09,9.704767528534136e-42,0.0,0.0,0.00047447133207020084,7.7054401544002,0.0,0.0,0.0,0.0
86.0,2.771955815392204e-09,0.0,3.101062905400771e-27,0.11783794102640019,9.68245768900275e-10,7.2006148551840244e-12,9.607703783761316e-07,1.6477735122222752e-29,0.0,0.0,0.0,7.843914461086134,0.0,0.0007007828577508294,1.3833133112728067e-12,2.9866294113704334e-07
87.0,2.6830816069120245e-09,0.0,2.6360249574501035e-26,0.0965346489964334,9.431123977646986e-07,6.770524065656631e-12,2.951193226505257e-06,1.5316177710903636e-29,0.0,0.0,0.0007759921292016865,6.508016270289872,0.0,0.002661743199402111,0.00023938456567064255,1.6825983646045905e-08
88.0,3.640920795069473e-12,2.8960496826981833e-35,3.541829706108998e-28,0.1187979742800622,4.2154015087318e-06,1.2981302510217342e-17,1.2753210082943695e-08,2.888073593555376e-35,0.0032980558806375133,0.0,0.0,7.786778566046798,8.753490121693824e-06,0.0,0.0,0.0
89.0,3.6949622024920654e-07,0.0,1.1395218579731823e-26,0.13142261937887212,2.75140574372663e-09,5.593306515238495e-12,1.5209974810363073e-07,1.2852443497245922e-29,0.004220626929025919,0.0,0.00043600080621687264,7.951885492892329,0.0034409141983799143,0.0006733994636851642,1.5576759474339366e-05,5.461441747249053e-11
90.0,1.0007429601008775e-07,0.0,5.521434827358517e-27,0.11589810622780954,8.0982110581683e-07,1.4794920703089418e-11,7.854309061430768e-07,3.3960719519298097e-29,0.0,0.0,0.0,7.684124474268814,0.0,0.0,7.321236924546433e-12,0.0
91.0,0.012205500308396278,0.0,1.3207329773148612e-21,0.0,0.0013707042812205511,0.0,0.0,0.0,1.462975213264238,0.0,0.0,0.0,0.005462150528260492,0.0,0.0,0.0
92.0,0.01701317284043594,7.847574585071443e-09,1.4595845079157266e-17,8.053008963640885e-21,0.0009566811996917559,7.143432665739969e-13,1.7262396277624958e-16,7.721793232398768e-22,2.013634871366843,0.0,0.0,0.0,0.010991305909843456,0.0,0.0,0.0
93.0,0.009005986519318294,0.0,1.2096944325496091e-17,6.674400045155242e-21,0.00033506776712319687,5.920372952823944e-13,1.15150483412778e-16,6.399885723671234e-22,1.9164565682867483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,0.01911832377488418,1.79914610428979e-08,2.1091696358155946e-17,5.156160697978895e-07,0.0019965066040100584,1.0322668390426175e-12,2.7800155799178974e-16,1.115825251571893e-21,2.1455730251518976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,2.5563078199132705e-05,0.0,7.127040673748189e-16,1.3019364046223482e-09,0.07059034912825145,1.3910715659404172e-05,7.471011212419341e-07,3.770488562272322e-20,0.9397484255196764,0.0,0.0031696768019405675,0.0,1.0119660066231373,0.009465811769942845,0.004749352108402702,0.0
96.0,0.02556229631841509,1.078775097944085e-07,9.229291797300437e-17,5.091998046468867e-20,0.009507837340314953,4.5169722842552096e-12,1.6976683463403517e-15,4.882567029558376e-21,2.1356838176534687,0.0001652162222820478,0.0,0.0,0.3137305573497315,0.0,0.004218508106763426,0.0
97.0,0.00972093985794807,1.192886662927334e-08,4.1159607156655375e-17,2.2709390031173678e-20,0.0017148885419650888,2.0144140325702612e-12,4.4300467568953824e-16,2.1775365586497416e-21,1.9350929886409658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.00972093985794807,1.192886662927334e-08,4.1159607156655375e-17,2.2709390031173678e-20,0.0017148885419650888,2.0144140325702612e-12,4.4300467568953824e-16,2.1775365586497416e-21,1.9350929886409658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
