id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13
12.0,2.5462080843110293e-23,1.4110167174586096e-09,5.1317047029567574e-05,8.500938227998213e-07,7.269542925856385e-08,0.006488569404994191,6.204642999273505e-12,0.0,0.0,0.006503444433528908,2.0547675438115107e-24,1.1289681263418779e-21,0.9887553571585349,0.0
13.0,7.983832148049454e-40,8.98919860922061e-11,4.852057143492309e-08,7.709646735325669e-12,1.0208864560755315e-09,7.974149420298246e-05,8.305235171089373e-38,0.0,0.006033252147478841,6.374496833855992e-19,2.4855847866653516e-41,1.6894792619604373e-22,0.91436420642028,0.0
14.0,8.932565329185535e-29,2.465787348105455e-06,3.6295589700537823e-06,2.4981025387917712e-08,9.655656483010501e-07,0.02112529489200652,2.095012029618538e-24,0.0,0.0057625628673692655,1.0751048102278655e-24,2.1080359260658582e-12,2.3203020786974962e-18,1.1064576289284482,0.0
15.0,9.411654723907109e-21,6.272518287382484e-05,0.001030373866219881,2.4810659580741287e-05,0.0055750161277543595,0.0014820485226963384,4.952849336608357e-08,1.0983375301172845e-239,0.011470148744812211,0.02755672501783736,0.0,0.03542394308438189,0.8561312273364273,0.0
16.0,1.8911277331061795e-18,5.366590699040526e-09,1.0611804527220748e-05,9.023156927097268e-09,2.171786849935748e-06,0.007300507475928395,2.5064624070561707e-10,0.0,0.0,1.0647925046180031e-14,9.307174228511962e-34,5.7075788758845915e-05,0.9448378838197911,0.0
17.0,3.094678397864873e-23,1.567347989411867e-11,1.3989873745818197e-06,2.8176788611282927e-05,0.005113717203698101,0.0012644738743253386,3.975309631519213e-06,0.0,0.0,0.0,0.0,0.0,0.8468116995253683,0.0
18.0,2.0758440192563282e-27,2.942702982789428e-09,1.5855444885031894e-06,3.7974059964545314e-09,3.3358444926067735e-08,0.005622140919409332,9.342896236121751e-26,0.0,0.005595016099531814,4.7769219517142103e-23,4.053013064197335e-12,1.1355686305354112e-26,1.0415641421589836,0.0
19.0,4.978567062124546e-30,1.8779315253359168e-08,5.076202994192746e-06,2.6991264551614925e-08,9.934676861162445e-07,0.01648180745788859,2.240737147291046e-28,0.0,0.005260667149248168,2.9114754177596793e-23,6.442319820159675e-09,3.7502856405119924e-18,1.097431764449432,0.0
20.0,4.8584857345814e-30,2.1915289015703814e-07,2.261313142448604e-06,5.274871585359347e-11,4.8631350760911984e-08,0.0016118840632236477,8.455843670065989e-21,0.0,0.007209870527856392,7.978109105939871e-17,5.8607237088561415e-43,2.0582616151997004e-22,0.936346248354301,0.0
21.0,2.881584764689334e-32,2.623602678455926e-09,1.0667672676033171e-05,3.71696684028292e-10,2.2810649738140435e-07,0.008813479192263234,8.388007515895494e-25,0.0,0.0058312369173354455,1.0340789775750657e-17,6.847189499880728e-41,3.41610614187662e-22,0.9151098577831607,0.0
22.0,3.012314639870748e-38,1.0473563867635285e-08,2.3305902847641043e-06,1.4584248058529669e-08,4.8879896679773757e-08,0.005481769321660678,3.1812565706453365e-36,0.0,0.005786485920103462,7.685962061530735e-19,1.95884218697979e-25,1.3004173933891316e-23,0.9514267789929304,0.0
23.0,1.398152705554938e-37,1.5742155049343166e-08,8.49706844643312e-06,1.350136531177184e-09,1.787807075797717e-07,0.014605370198827933,1.4544377699079737e-35,0.0,0.005891871499977366,7.698071742073855e-21,0.0,1.2929325749084205e-23,0.9981219720275164,0.0
24.0,2.0042187885726707e-41,2.256600641486792e-12,1.218034636736615e-09,1.9353887398512896e-13,2.5627790994651984e-11,2.0017880880614696e-06,2.0849020952273623e-39,0.0,0.006062617956926983,3.0978516834357897e-20,1.4605776066799537e-42,6.371678614695291e-24,0.9511740020224643,0.0
25.0,3.43348169083231e-28,1.4457771773470031e-08,0.00011329975352287719,1.840354540906529e-10,1.41134624075702e-06,0.0013029840379199472,2.437978307023844e-10,0.0,0.00577957501361892,0.015023452813956647,5.580369268099451e-44,7.180680183588219e-21,0.9325448774705011,0.0
26.0,3.566957002356647e-22,2.9030977821679143e-09,1.1119510032266782e-06,9.618581321215924e-07,6.700288887757228e-07,0.005823375778052288,2.987380262996112e-11,0.0,0.005575814863546944,0.002165870610000246,9.237274385384238e-36,9.009866519023068e-20,0.9144872639294089,0.0
27.0,2.120810705170557e-28,8.727889020453165e-10,2.836213511377808e-07,4.3342119754609487e-07,5.949111151852863e-09,0.0008299230933335724,1.1431888013655712e-17,0.0,0.006621148006745311,0.00017069116966496022,0.004348645396366353,1.2414900957729886e-23,0.926850194714164,0.0
28.0,2.0758440192563282e-27,2.942702982789428e-09,1.5855444885031894e-06,3.7974059964545314e-09,3.3358444926067735e-08,0.005622140919409332,9.342896236121751e-26,0.0,0.005595016099531814,4.7769219517142103e-23,4.053013064197335e-12,1.1355686305354112e-26,1.0415641421589836,0.0
29.0,2.5686766725183955e-26,2.262567945981018e-09,0.0004641828687249463,1.7278853070017357e-07,1.1031008364928037e-05,0.004434213934909073,1.6701813773012114e-10,0.0,0.004790619951622479,0.043353347820521325,1.0141487181032324e-31,0.013894010827414023,0.9878384533224885,0.0
30.0,4.850590971956258e-20,2.902332358828313e-07,3.986729962889263e-07,1.996503566171491e-06,0.00023825289116948247,0.01449500798874204,1.0197168195160558e-16,0.0,0.005076720182232367,1.0131934738947855e-21,0.0026465628498972492,0.012497108737203623,1.0235626929003707,0.0
31.0,2.3690129135092528e-27,1.7694208311151626e-07,1.2010873763955742e-05,1.2250496835799516e-05,1.4010531980094182e-07,0.01317413739836559,2.86164897099247e-19,0.0,0.005599905878172413,1.458755312701368e-19,4.6471480809554546e-08,5.749234394611456e-25,0.9962981802023189,0.0
32.0,1.4544411068196216e-30,6.1866418607986945e-06,1.8185611149160575e-05,3.388418073216272e-09,6.866867221004576e-07,0.013045338426500358,4.515115736668981e-25,0.0,0.0,1.9471385823368124e-20,1.795847761781926e-39,1.3457818033621921e-20,1.0296006303633978,0.0
33.0,3.975167834140664e-38,4.478487366080756e-09,8.261227473145688e-06,1.8825271086576987e-09,1.7551384740886396e-07,0.006107493328087057,4.14184827969505e-36,0.0,0.0,2.270150075223229e-20,2.9928981262875374e-39,3.021521463236533e-20,1.017413995310054,0.0
34.0,2.439160126133903e-28,3.0228331599540646e-09,1.6246956434002083e-06,6.747643939130797e-10,3.418383538783858e-08,0.008050930468892123,1.0978098428040093e-26,0.0,0.005851649374568689,1.137370227714367e-18,7.872483613196437e-41,3.8063982875351193e-22,0.9126476310742049,0.0
35.0,5.337560958949007e-35,3.18667064304022e-09,5.756019391328875e-05,6.216812831022448e-10,8.482266709411328e-07,0.0060539607917049565,6.84034793911898e-14,0.0,0.0055632416518039225,6.244323096345038e-17,4.909430169714808e-42,2.936912629958381e-16,0.9525010661623556,0.0
36.0,2.2628498827581735e-31,5.601453175199974e-09,4.710379943843373e-08,7.481151297192845e-12,9.986910242439916e-10,9.023348418416225e-05,6.234808061997683e-16,0.0,0.006027726743290675,6.34414911384382e-19,2.5502485548573023e-41,1.651876734227005e-22,0.9145008788708234,0.0
37.0,1.2407732142080092e-29,5.272304171742646e-05,5.014170856412819e-06,3.59051977951174e-10,7.886932845644587e-07,0.005954805947287113,3.851725202708837e-24,0.0,0.006082409023234524,2.4210314243345623e-20,9.92324115615593e-43,4.470159779575296e-24,0.9570093244058915,0.0
38.0,5.912195170555361e-29,3.7661133758501883e-07,1.895207355657963e-07,2.339805187583377e-07,4.1902288727504314e-09,0.0002737838978164398,3.9403982814654837e-14,0.0,0.00626500342295146,6.451791626530151e-19,1.7574942692337296e-39,1.6296081078409885e-22,0.9173854387657819,0.0
39.0,4.2256704648034665e-35,2.6247839609704503e-09,3.067798495673488e-05,2.248956471370619e-10,6.568628190633383e-07,0.00468950370793438,2.7463701018009257e-36,0.0,0.005700887172595589,6.004893401346638e-21,1.8211608101263863e-44,1.2508588348451455e-18,1.0231619614134293,0.0
40.0,1.7787355607274175e-31,7.42709392465083e-09,4.188113925315977e-05,3.835530890772348e-07,8.971094026431786e-07,0.010220709061565454,8.148005965578963e-25,0.0,0.01038355517721393,9.880072773776644e-22,2.2839443181895187e-43,1.3789755602781412e-19,1.0439349998694063,0.0
41.0,2.0042187885726707e-41,2.256600641486792e-12,1.218034636736615e-09,1.9353887398512896e-13,2.5627790994651984e-11,2.0017880880614696e-06,2.0849020952273623e-39,0.0,0.006062617956926983,3.0978516834357897e-20,1.4605776066799537e-42,6.371678614695291e-24,0.9511740020224643,0.0
42.0,2.430873543180435e-27,6.863604762921757e-09,2.796625289564612e-06,4.5550223125624165e-09,6.780335047464763e-07,0.014985436854475205,1.1448514843581403e-25,0.0,0.0049103594560342256,1.8979704918795466e-26,0.00026314279741279157,5.1401856249977735e-20,1.162245235931989,0.0
43.0,2.0042187885726707e-41,2.256600641486792e-12,1.218034636736615e-09,1.9353887398512896e-13,2.5627790994651984e-11,2.0017880880614696e-06,2.0849020952273623e-39,0.0,0.006062617956926983,3.0978516834357897e-20,1.4605776066799537e-42,6.371678614695291e-24,0.9511740020224643,0.0
44.0,4.2256704648034665e-35,2.6247839609704503e-09,3.067798495673488e-05,2.248956471370619e-10,6.568628190633383e-07,0.00468950370793438,2.7463701018009257e-36,0.0,0.005700887172595589,6.004893401346638e-21,1.8211608101263863e-44,1.2508588348451455e-18,1.0231619614134293,0.0
45.0,2.430873543180435e-27,6.863604762921757e-09,2.796625289564612e-06,4.5550223125624165e-09,6.780335047464763e-07,0.014985436854475205,1.1448514843581403e-25,0.0,0.0049103594560342256,1.8979704918795466e-26,0.00026314279741279157,5.1401856249977735e-20,1.162245235931989,0.0
46.0,3.017066233207638e-26,0.0003191576787960813,2.481678309312329e-05,7.381992627618017e-06,5.09944226924791e-07,0.013515664559738306,1.1586293341528985e-18,0.0,0.018025044398736624,1.026405903658822e-17,1.3536218622462803e-45,1.6450325552183796e-24,0.9486351563811461,0.0
47.0,4.756101528181638e-31,2.7332713530274338e-08,2.907306960721873e-06,1.7409773105870094e-08,0.00019068162166752087,0.007404454268365438,2.925297967457809e-20,0.0,0.0056901928196179475,5.862308567262804e-10,5.694868540075407e-28,0.006772607892384542,0.9395767809784051,0.0
48.0,1.575774698668632e-17,4.1276061527244483e-05,1.0965877263261589e-05,0.014306224603572632,0.00022855564569728657,0.014169530619786186,1.0582649312796224e-15,7.241033343229768e-127,0.00461627067786395,4.3558374807604116e-23,0.05041215295573206,1.490290872996628e-15,1.092948579491952,0.0
49.0,1.2019129475631654e-25,0.0004041022291193368,2.9288990979301616e-06,6.375849327452005e-08,6.274092236205062e-08,0.0016296131583677805,4.6155639184757215e-18,0.0,0.019536550882285675,6.857861126553568e-20,1.2597063295758971e-51,2.5927313545222054e-24,0.9331422263594867,0.0
50.0,2.430873543180435e-27,6.863604762921757e-09,2.796625289564612e-06,4.5550223125624165e-09,6.780335047464763e-07,0.014985436854475205,1.1448514843581403e-25,0.0,0.0049103594560342256,1.8979704918795466e-26,0.00026314279741279157,5.1401856249977735e-20,1.162245235931989,0.0
51.0,8.942493231173158e-23,1.5169906985586186e-07,1.5993304959270183e-06,2.2113792529635756e-07,3.081903275180894e-07,0.0028318862434499213,1.6322879123096847e-11,0.0,0.008835715293936548,9.890020605187383e-17,2.325310126826655e-07,6.536900831693471e-16,0.8705306799512004,0.0
52.0,9.385093929810056e-15,6.753062127503428e-07,0.017922085567172688,8.384337372229893e-05,0.0003339798307475371,0.04878908489427874,1.3016327512976532e-06,0.0,0.002761426087718246,0.5348601402451593,7.684318424363856e-09,0.015007408553245706,0.7779115347647187,0.0
53.0,9.68384402012498e-23,5.026501892868391e-07,0.004749887071234908,2.3217732503906046e-07,1.1099394805819633e-06,0.009433379512212998,1.0965110484581011e-07,0.0,0.007449370183065042,0.07521336309795573,3.841908206341847e-55,6.378000993958524e-17,0.9344465468505566,0.0
54.0,1.917167189475287e-27,0.00035032428663312875,0.004613948132834896,4.013595456759768e-09,2.805411327961132e-06,0.018077854567633025,2.372956737616932e-11,0.0,0.08067253347781964,0.22186177369827823,5.502660847576205e-78,0.003342132690158653,0.9362580605071243,0.0
55.0,7.619822501673926e-26,2.8387366691491565e-08,0.0020654888708745863,4.583919271643577e-07,2.9617812437331295e-05,0.009402022068733048,6.411628443207647e-14,0.0,0.004547622629915553,0.051695046087207576,2.217887254009117e-29,0.01401242336160104,0.9165047201730664,0.0
56.0,1.565255525211865e-31,2.098186608357927e-05,3.815711952433219e-06,5.517408412075711e-07,3.073796534014267e-07,0.025822966595353745,2.6449746453677403e-22,0.0,0.019498276544844217,1.2329171801508155e-08,0.0002840570495574234,1.431531618410706e-10,0.9588630235739636,0.0
57.0,8.803200193265266e-29,3.27094189316968e-07,1.6157007451298e-06,3.4642315350662215e-08,7.458845831668391e-08,0.010534036758691927,1.6249437919612375e-23,0.0,0.005713967961191188,9.992491170454178e-22,9.611052166443844e-36,3.0297437960667423e-25,1.000906394758363,0.0
58.0,1.7650419897362368e-13,0.00017016548059309828,0.0011311597996628388,7.441296090957126e-08,4.514368374474646e-06,0.006653612492297922,2.4918174780493956e-05,0.0,0.0,0.01431540351317918,2.4749317935174275e-38,0.0,0.9266561703373348,0.0
59.0,7.983832148049464e-40,8.98919860922062e-11,4.852057143492315e-08,7.709646735325677e-12,1.0208864560755327e-09,7.974149420298253e-05,8.305235171089382e-38,0.0,0.006033252147478841,6.374496833855992e-19,2.4855847866653516e-41,1.6894792619604373e-22,0.91436420642028,0.0
60.0,2.107352233498153e-34,1.954446537684064e-09,0.00010892562932545039,1.6439303309064894e-10,2.3339189599229805e-06,0.07656757421285826,1.0273515606719688e-23,0.0,0.006126613955046596,1.6694300998474046e-05,2.4375354004151482e-39,0.0068353503594612945,0.9609943023165215,0.0
61.0,7.213926147409142e-09,1.5350907711082853e-06,7.379993007374606e-07,0.00015400957592164862,0.008513196164642023,0.0016686780035476887,1.322800650885313e-06,1.243107543695819e-27,0.0052164984242459665,0.0,0.0050717935863985025,0.10687577273997144,0.7873877126883564,1.3597109894102542e-83
62.0,1.1469104198624719e-34,1.6666563267075198e-07,3.615465759552624e-07,5.741849176834831e-11,7.607436908692486e-09,0.000592558948568533,8.993116364456166e-27,0.0,0.006669934315610416,3.782905857417045e-19,4.2345381986417624e-42,8.620507968163465e-23,0.9223893819941252,0.0
63.0,1.2280040809277724e-27,9.874550405849042e-10,8.824209290861245e-06,7.148997407313634e-11,6.258124799212367e-06,0.00689003986642098,3.0164345581175743e-15,0.0,0.0,0.005747742912372354,2.4354568989851984e-05,0.010363513583441586,0.9736794466014013,0.0
64.0,2.2315780024711305e-22,1.1760845593999817e-05,1.8927048136539985e-06,7.029158798887838e-10,3.1294231105164955e-06,0.012893465305138933,1.696637174325455e-11,0.0,0.005492450084861371,9.150584575135236e-11,2.1608037124873108e-39,5.195992412288588e-10,0.9521376074937236,0.0
65.0,6.2850084964877585e-27,0.00015287380606857486,8.560361312928612e-07,1.5839400417299536e-10,2.463768652753119e-07,0.009483932980788704,1.7518387368866878e-11,0.0,0.011604184525623068,1.1874282651851547e-17,1.1968305746385944e-25,3.061198293894811e-10,0.9285257457011415,0.0
66.0,1.2429991207747389e-22,9.484578402754766e-12,3.59407494716748e-06,2.2232747496023354e-06,6.014914191318236e-05,0.004719289429392327,2.0187564867905452e-08,0.0,0.0,0.0,0.0,0.0,0.6554676565929296,0.0
67.0,8.676422675347562e-34,1.418056470771126e-07,6.2150912049892e-05,3.675518275680667e-10,1.3298828023483027e-06,0.009062330639422526,3.9067437611784235e-13,0.0,0.0,1.6921741909115595e-07,5.531973866612236e-31,0.0,0.8857081349685334,0.0
68.0,1.6932271010501716e-22,1.9033439266441437e-08,3.3111785715963045e-06,6.732742015950064e-10,7.8261813429817e-06,0.008344299089780615,1.2733083800282499e-11,0.0,0.005694833720042026,6.348398814251632e-17,2.9969360575821147e-40,0.0005700195984342223,0.880783035665935,0.0
69.0,8.076632649909432e-24,2.4994632590498085e-08,0.0034936260112135627,7.88705098269626e-06,6.567884689426596e-05,0.0071752114353217464,2.5537194791697393e-09,0.0,0.0045341817572784925,0.1340895174826109,8.13218107363204e-05,0.012327643721084663,0.8825641591602084,0.0
70.0,3.071278885038876e-28,5.4116938848329654e-05,3.936128870841379e-05,3.79907612883869e-10,2.1813339227850596e-06,0.012022499313862234,2.1097795325911175e-10,0.0,0.005931615942793425,8.471098895912812e-12,1.0026761805935914e-43,4.007811133372107e-12,0.9918591239007274,0.0
71.0,8.401760047758688e-31,6.579254016813945e-06,0.004236229649257562,5.964669289836993e-09,2.2581997045572047e-07,0.05170494982608394,4.174587035509528e-13,0.0,0.0,0.11128286322867487,0.0018229127642859404,0.0018427252739450998,0.9486369021717245,0.0
72.0,8.389670495328167e-27,2.4999537946038444e-07,0.00021105552525195036,5.909667696237778e-08,4.762076944969385e-06,0.0034436602965208334,1.6575099616661194e-10,0.0,0.0,0.03869826547382826,1.821997654094277e-26,0.0,0.9677218736140832,0.0
73.0,1.7850682295992176e-38,3.791022427244262e-09,2.45226060342116e-06,1.7735820437151247e-09,5.1999725262375567e-08,0.008690442611327977,1.278080537131363e-33,0.0,0.005774973255788233,5.042651384480173e-20,4.117545503393847e-40,1.9058136279567232e-23,0.949829068613283,0.0
74.0,6.309285493617723e-24,1.9687966339949057e-09,4.1235072570753376e-05,5.671815161552276e-07,1.9143493563256664e-08,0.014037951847897526,9.821292764516134e-09,0.0,0.0,0.0010423346101543622,2.3347065726416285e-09,0.0,0.8936251178261532,0.0
75.0,1.7657790547759616e-38,0.0002046545324939183,1.0678683651364495e-06,1.921987793649224e-10,2.2530360202731578e-08,0.0017720871358795681,1.8278634482945563e-36,0.0,0.01440135300494957,0.0,5.314945920828018e-29,1.5795758272985895e-19,0.8212757301008196,0.0
76.0,6.605462261445183e-20,8.768364445399708e-05,4.362259511839636e-05,1.2561857208683196e-07,0.019729687103742365,0.00793868073436447,7.023430410120591e-07,3.319156417858459e-83,0.0,0.010078344722314081,1.4107353163178924e-92,0.34351922623108083,0.8823563106944652,1.7178595288348946e-116
77.0,2.4216419193129324e-27,4.327247845589481e-09,1.5100083124420227e-06,5.047397369370748e-07,4.0051482890994626e-08,0.006128050545452357,1.0899253008882866e-25,0.0,0.005975903662389037,7.545253116865757e-21,1.0661815595466558e-42,1.3430787006820072e-24,0.9737964946588498,0.0
78.0,6.570537002153919e-27,4.273411691043678e-05,7.151580897595193e-06,1.3665526732795928e-06,1.530906861916942e-06,0.024391322682525217,3.416658945499051e-24,0.0,0.005361489806358584,2.6069922982425653e-24,1.2760415558991808e-16,4.42150979549237e-18,1.0924169331367684,0.0
79.0,4.349376054453381e-19,5.257413833440474e-07,4.683370661724172e-06,4.261941334507934e-05,0.01296591518215322,0.006395956970808317,3.4448904555502627e-06,1.7048931322281738e-47,0.0046998344739650295,2.714378980850039e-27,0.0,0.5446774628002248,0.8828759689804007,0.0
80.0,2.8203752914743537e-29,0.00016751991861345357,1.8457513597799618e-05,4.410841004110436e-09,5.884372442395723e-07,0.006370873178820593,1.986993425318099e-11,0.0,0.011545239068932695,7.450373734567035e-08,6.93474499078658e-37,5.835342553031068e-11,0.9323590432977061,0.0
81.0,5.066936010850022e-30,2.159260176630648e-05,0.002466597830866789,3.3256275974987214e-10,4.1757659705733534e-07,0.004419104320116891,2.496423579016248e-13,0.0,0.005165437445538488,0.14569224578859372,3.844191357781674e-05,1.4706056909195055e-05,0.9661332884100506,0.0
82.0,1.0357457167475727e-30,1.4112240015400557e-09,0.00011779582071616958,2.8009515081247938e-08,1.9581780292169187e-07,0.015682071426417733,8.144600563536389e-29,0.0,0.004626310435157151,0.00610105868258769,1.7819935033020973e-11,1.3151454425232812e-17,1.1190645003807296,0.0
83.0,2.788861267916945e-15,0.029452973204290453,2.0802590026096247e-08,1.4708023935542124e-05,0.0008476430330415492,1.0095605128505383e-07,3.7402317306642205e-12,0.0,0.16892662295112557,0.0,0.003994164139024161,0.0019108390113043324,0.0,0.0
84.0,2.922990150759917e-26,1.0951960286765797e-06,0.010586362490154466,2.000481080631487e-06,6.086313127250141e-05,0.011951155383351304,7.649893894485778e-08,0.0,0.00587593293837981,0.12857386237183155,1.709989425152437e-43,0.0031705844117850567,0.8753395779458685,0.0
85.0,1.0041409925785294e-18,1.1004446626247448e-09,4.496800075413418e-06,1.1384087653741811e-09,1.1526001711967618e-08,0.0013202042191667036,2.7344225841950068e-15,2.4642550833072594e-30,0.00842611697683149,3.158182344382047e-17,0.0035616134036330735,2.6700952881642887e-06,0.8902070560212402,1.7910407816647088e-41
86.0,9.183517987079369e-38,1.0359349160685671e-08,7.826951266444733e-05,1.9619453517768783e-09,6.207455779011559e-06,0.06621985614655791,2.1202534275433765e-28,0.0,0.0,4.3376945662776814e-17,3.0586326927680498e-40,0.00405818391876213,1.0442581542070215,0.0
87.0,3.139620844292183e-30,1.1065370565794721e-08,9.915934146133747e-06,1.3097595583779164e-05,6.875184740534462e-08,0.005538875184330416,2.8325971408844963e-23,0.0,0.005610085895522514,1.9277638599125151e-13,0.0036821888512604886,3.137214734229908e-22,0.9232677927215179,0.0
88.0,1.4406402400703553e-37,1.6220532949946335e-08,8.75528021934128e-06,1.3911649340411959e-09,1.842135558329037e-07,0.015001302447690294,1.4986357138836027e-35,0.0,0.0058961423817116745,7.67632383654157e-21,0.0,1.3315666665669535e-23,0.9975829733673918,0.0
89.0,1.5189243337668797e-29,6.456458745868304e-05,1.818869125728575e-05,2.354294084138651e-09,1.2190442688070976e-06,0.029453326630639546,4.715188073078898e-24,0.0,0.005725873601158849,2.437736985854081e-20,0.0,2.5750018575801526e-23,0.9918022318575399,0.0
90.0,2.129494307047662e-37,2.397651517252004e-08,1.294168999665298e-05,2.0563619735211528e-09,2.722967938255151e-07,0.02299404226410404,2.215220797176669e-35,0.0,0.005795310386875192,3.4106456408491286e-20,0.0,4.6511382277326164e-23,0.9851140587208888,0.0
91.0,3.192607915118588e-30,3.0552312190500696e-09,1.3513512193516865e-05,3.485375407987505e-10,8.574659741412044e-07,0.014857588765021858,1.064799215114112e-24,0.0,0.005228534307657615,4.0560327552399204e-20,1.1361115489775142e-13,1.3821157922550085e-14,0.9806355834582566,0.0
92.0,6.486441432607712e-32,2.3506440431659154e-09,2.787446707781864e-06,2.0246667929818577e-10,7.07920085463325e-08,0.006594316336882154,2.9192993904184795e-30,0.0,0.005886789870658439,1.5537028058785837e-19,5.969152350475294e-42,3.245086143425987e-23,0.9397702459197674,0.0
93.0,5.145864957060027e-25,0.005499063220332002,7.636812268179424e-06,1.340065787781593e-09,1.636766153890911e-07,0.0025028077013275114,1.9761051727334984e-17,0.0,0.042770275849927715,3.3162931502057884e-19,6.529123071469674e-62,9.996646582034716e-25,0.8954516897205822,0.0
94.0,3.811817150838101e-27,0.004317381864047101,1.8241961987134283e-05,1.8393243705533235e-07,4.1413811463215193e-07,0.02662842340677608,1.8870407299279904e-19,6.349261207091272e-219,0.028211268871573377,2.3233036770779472e-20,0.001187417128409838,3.247150947008578e-25,0.9566170248463378,2.210101570888341e-283
95.0,6.331443880718195e-26,0.004607691695134254,0.00020265525590494813,6.835727596744303e-05,5.635388433439661e-06,0.040072707008780475,4.927642253871525e-10,0.0,0.04038925983134011,0.012740341425335472,0.0013812344466018122,0.011357844552698644,0.8740378888660078,0.0
96.0,1.2351308830909572e-22,2.947457053254787e-07,0.013211135201918568,1.210965316305313e-07,5.620890814838165e-05,0.019072905998579654,1.0595897658876757e-06,0.0,0.0,0.1498234311829653,0.0002021776385389075,0.0,0.7908799645885214,0.0
97.0,9.683844020124984e-23,5.026501892868391e-07,0.004749887071234907,2.3217732503906028e-07,1.1099394805819633e-06,0.009433379512212996,1.0965110484581008e-07,0.0,0.007449370183065042,0.07521336309795573,3.841908206341849e-55,6.378000993958527e-17,0.9344465468505566,0.0
98.0,1.2408115709047248e-18,8.552204446923958e-05,4.6822474203996484e-05,7.414715882710648e-07,0.005926412262282833,0.016901905946258008,1.1404987973638728e-06,1.2217982530537e-311,0.0048880883331476645,1.762495849980686e-17,8.299184519714472e-55,0.04120456036015043,1.052010060354301,0.0
99.0,8.654588242796959e-33,3.75467522548066e-08,1.938936972766055e-06,1.7197912951798651e-10,1.7126391015605523e-08,0.04069550260351192,4.0385101005927324e-19,0.0,0.0,0.003490127552900388,2.223177340893283e-31,0.0,0.9089250344477781,0.0
