id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13
15.0,0.0005453844229753338,1.6494288889899873e-06,0.01315958557012678,2.8966130446071136e-07,1.514237126444749e-05,1.9220098323760597e-05,1.9906464679253735e-06,0.0025679125819215035,2.4901407059042847e-41,1.007533657764526,2.285011769696213e-178,4.0730117855771115e-60,8.385330133118134e-50,1.1958460548968466e-61
16.0,0.0011080181847580369,1.0221005294963265e-05,0.006415173122163679,6.84235270002941e-09,0.04371248706108452,1.554273804184695e-06,5.894129401865545e-08,0.0011861027636470949,2.4315571511016122e-145,0.9473509833625771,6.31465701438686e-157,0.565834159603274,3.193469777750563e-77,6.508677428926517e-39
17.0,3.2239799098635947e-09,1.822275593892917e-11,0.013276120021856548,3.877906124453207e-09,3.12082017058258e-10,8.969155030569714e-07,2.6727860265800502e-08,5.475584661611308e-50,2.1111531460026757e-86,1.0253340729869433,0.0,1.200328460058455e-74,2.3912133835301456e-54,5.093698882744843e-63
18.0,7.332983880258279e-09,6.34381404149725e-07,0.025107763121898257,1.9762695957241637e-08,1.219266719258993e-07,7.362003618805366e-06,1.0050040026511589e-07,1.5267932751654788e-51,1.3287419548652775e-87,1.1042949190177307,0.0,9.226681418650997e-76,0.0,3.486782538759855e-65
19.0,3.7061460588360277e-09,5.6920410808085616e-09,0.00757975538713757,1.046758623662709e-08,1.904319760518075e-09,2.188625822540835e-06,0.0001987932565453705,5.165545933214795e-48,9.48989565058726e-83,0.9560119196981247,4.485553367631927e-201,9.538292776178733e-72,7.011028981670891e-52,4.568947001278691e-13
20.0,5.578443710550996e-09,3.560684889991211e-11,0.0131797148254402,5.196492448376408e-08,7.703013530636546e-10,4.3452447731970605e-06,4.6269148093611795e-08,1.6403269300413238e-48,1.1746352244772342e-82,0.9747561547668001,3.524576527647865e-196,3.656717779063917e-72,3.699983050905228e-53,7.387501695845695e-56
21.0,4.516925062987424e-09,5.305197726047694e-07,0.012747559175379924,5.7826582240218955e-09,9.809431956164287e-08,1.3676399355184369e-06,3.964619515621718e-08,6.5128833993296585e-49,4.720350722968945e-85,0.9854047940953717,2.0843361251878277e-187,5.3330735035703153e-73,1.3449893753754914e-55,8.877072178192707e-62
22.0,1.5858846850991715e-08,8.984140791629522e-11,0.019081658288829836,1.9075521227247254e-08,1.537619523339667e-09,4.4119541072500085e-06,1.3581633324623604e-07,2.342483741673977e-49,1.0997612074349726e-79,1.0219555445190192,3.9278713177652654e-206,7.537319170605112e-73,2.217100826527802e-54,4.8337794433096804e-61
23.0,5.822651924293315e-09,3.2911116115104215e-11,0.006688255974780103,7.00367272508469e-09,5.636091016877461e-10,1.6198717400706274e-06,4.8785901746228234e-08,1.1504570550528245e-47,2.0081311477585944e-83,0.941535565055747,0.0,1.5800495144250286e-71,3.21589324161277e-54,4.383106309435048e-60
24.0,3.3959207157738594e-08,2.4531221153590326e-12,0.007539437241148017,5.220375430687334e-10,2.9904173999017286e-09,1.2074143708400918e-07,3.62320194736888e-09,0.0,0.0,0.9572232503596554,0.0,2.3098713163312566e-71,0.0,0.0
25.0,1.417538280600679e-05,1.4583821679040633e-07,0.00861749885376884,3.845532850565221e-09,9.449557064850702e-09,1.0246357565931232e-06,6.914935511260588e-08,1.977039101431443e-47,6.4950775128643545e-55,0.992406385767027,0.0,0.0,0.0,4.344960589361868e-61
26.0,3.1016647834665047e-09,1.4206756295659457e-11,0.007162673935697376,4.831293073279005e-07,6.865841834592223e-09,1.1008203679459081e-06,3.8215431566018905e-08,7.480264245035013e-48,6.7069745618887365e-77,0.9499375950673041,1.0901495707099473e-177,0.0,0.0,0.0
27.0,3.2239799098635947e-09,1.822275593892917e-11,0.013276120021856548,3.877906124453207e-09,3.12082017058258e-10,8.969155030569714e-07,2.6727860265800502e-08,5.475584661611308e-50,2.1111531460026757e-86,1.0253340729869433,0.0,1.200328460058455e-74,2.3912133835301456e-54,5.093698882744843e-63
28.0,0.00017852227618176493,7.836897037307416e-07,0.014286175266990487,1.4404923052517658e-08,7.578532928531442e-10,2.987380622130734e-07,2.4085083959343676e-05,0.0,4.624474107398264e-81,1.0209556253756222,0.0,0.0,0.0,0.0
29.0,0.0047152510767562335,2.42909065003313e-09,0.020934465058513922,1.6434122632696114e-06,0.0007019673768864332,1.9981476950254323e-05,1.0086226718385506e-07,0.03885782662837372,1.593795846189548e-92,1.084444197705172,7.818565066886385e-102,0.0018969237913323126,2.1740438809131238e-54,4.531876396530339e-65
30.0,1.6929889478721655e-05,6.389203755773403e-11,0.019532207236764437,2.938620304998703e-06,5.661429458423666e-10,4.897448218394495e-06,4.2401527013200025e-08,3.1659182901225895e-50,2.6624949434474838e-86,1.0352969615366714,0.0,0.0,0.0,0.0
31.0,7.004391775691713e-09,3.3385445371607297e-09,0.018560630691892458,1.5045392850194636e-07,2.126426370631516e-09,1.2309661519991676e-05,1.0396498012831353e-07,6.502134011763542e-50,2.421598227572176e-77,1.0246800661189377,0.0,4.263903117642909e-73,2.4217488709322263e-52,2.4325690778350627e-62
32.0,8.284479766088974e-08,6.303754907921699e-10,0.012909356920389444,1.1510847279307977e-07,1.5724963462511504e-09,8.552570632284045e-06,5.8851467413600175e-08,1.768194609357121e-49,3.211388343053596e-77,1.0062486476029515,0.0,1.3510075879185786e-72,9.12271693867272e-53,9.434138297110931e-62
33.0,5.972842645982221e-09,3.375963466137323e-11,0.013082962733607777,5.255118506249346e-07,5.782113620844907e-10,2.0179683389379222e-06,5.6068065855179347e-08,2.529265762470723e-48,1.7912286775616596e-83,0.9744271326760673,9.364808249302679e-158,3.1906838168950684e-72,8.711101131520081e-54,4.501223775475073e-61
34.0,4.157153190844457e-09,2.337121876219945e-07,0.013318796011607527,4.6378129052218024e-08,6.303771387401614e-08,3.7071841054497365e-06,3.456799495333343e-08,1.3497761903043284e-34,6.314259455708439e-84,1.0128949742007616,0.0,0.0,5.4231015731128305e-56,3.861925124865673e-61
35.0,5.577546249252492e-09,3.1525834101011e-11,0.0067783787847870884,6.7088495265042125e-09,5.413148928089563e-10,1.5755483822753147e-06,4.623970815933148e-08,0.0,0.0,0.9421191655237257,0.0,0.0,0.0,0.0
36.0,6.108976790888524e-09,3.350012254606625e-09,0.011947924922475385,2.0418951926609277e-08,1.4028213401518649e-09,4.142112053110317e-06,9.79935816401753e-08,6.085823543998175e-48,9.722680258886676e-84,0.9534595159802818,0.0,6.371398802386939e-72,2.9463269157934476e-54,1.7849609062701808e-60
37.0,1.0404492261200704e-07,2.3627740631123505e-11,0.006862837946951814,5.0279124002697525e-09,7.762296710151483e-10,2.7416541106640807e-06,1.684306856276144e-07,1.1507129075496313e-47,0.0,0.9431497351873224,0.0,4.2582809239941424e-71,8.868089948724379e-51,4.963196682504301e-60
38.0,4.695177599432983e-09,2.3268018423089993e-07,0.012987259120695711,4.243464157991574e-08,6.279049560189585e-08,3.5735289527468266e-06,3.902761402256843e-08,1.386892489706916e-49,3.930436745169817e-84,1.0110981465066362,0.0,0.0,2.883958908895525e-56,3.55716526663571e-61
39.0,5.0192799160087854e-09,2.654178087138003e-07,0.018932041724603107,4.800065705588594e-08,7.159515596070712e-08,4.394845320804442e-06,0.0001041652122260798,1.123278537026021e-50,1.5058932063275928e-86,1.048775630486295,0.0,0.0,1.8431411483330708e-50,0.011276226946521015
40.0,5.822651924293315e-09,3.2911116115104215e-11,0.006688255974780103,7.00367272508469e-09,5.636091016877461e-10,1.6198717400706274e-06,4.8785901746228234e-08,1.1504570550528245e-47,2.0081311477585944e-83,0.941535565055747,0.0,1.5800495144250286e-71,3.21589324161277e-54,4.383106309435048e-60
41.0,3.762638574337469e-09,1.3405861931900806e-09,0.021840528546347573,9.33857603022061e-09,2.645240269525107e-09,3.480663131367338e-06,1.3203893672847398e-05,2.7011562935764653e-53,5.543578274669026e-90,1.1723852837519053,0.0,0.0,5.537894589135242e-59,2.921240109242431e-63
42.0,5.822651924293315e-09,3.2911116115104215e-11,0.006688255974780103,7.00367272508469e-09,5.636091016877461e-10,1.6198717400706274e-06,4.8785901746228234e-08,1.1504570550528245e-47,2.0081311477585944e-83,0.941535565055747,0.0,1.5800495144250286e-71,3.21589324161277e-54,4.383106309435048e-60
43.0,4.695177599432983e-09,2.3268018423089993e-07,0.012987259120695711,4.243464157991574e-08,6.279049560189585e-08,3.5735289527468266e-06,3.902761402256843e-08,1.386892489706916e-49,3.930436745169817e-84,1.0110981465066362,0.0,0.0,2.883958908895525e-56,3.55716526663571e-61
44.0,3.762638574337469e-09,1.3405861931900806e-09,0.021840528546347573,9.33857603022061e-09,2.645240269525107e-09,3.480663131367338e-06,1.3203893672847398e-05,2.7011562935764653e-53,5.543578274669026e-90,1.1723852837519053,0.0,0.0,5.537894589135242e-59,2.921240109242431e-63
45.0,1.8864142519764293e-08,1.522747968107635e-10,0.019160914042544424,1.7149188046469233e-07,1.5146798978146533e-09,1.988031770333974e-05,0.0016294077543927276,1.8243685220214342e-48,9.456709623049019e-86,1.0236924703802328,8.442830538540628e-214,1.589405641148159e-74,2.6881931962919377e-40,0.027742286157546647
46.0,0.0007588295201075419,0.0003494854749208588,0.013599088744347943,2.26588111273453e-08,6.598974182089269e-05,8.787648703924613e-07,3.743798226434632e-07,1.6134790828650583e-18,0.00594210917313198,1.0063268423984788,0.0,8.596325265566494e-27,0.0,4.074894016593372e-62
47.0,3.847141576423854e-06,2.57601853034328e-06,0.02146306748237571,0.000988826948690124,7.810655128645559e-05,0.001682505298851652,1.2193478101251583e-05,9.943517057669655e-52,1.5643606034353499e-88,1.148041783028895,0.0,6.989028767434108e-23,0.0036550824794196334,4.1003107292326566e-36
48.0,4.3617459213339646e-09,2.4655553024005974e-11,0.007470598069654861,5.2464332978528975e-09,4.221995895874545e-10,5.63167098046674e-06,0.001116304420281035,1.1285168934104705e-48,2.9170718942633666e-87,0.9652754578705947,1.0757676799127041e-229,4.25097788302697e-73,8.153708663834569e-42,0.027125630415664338
49.0,3.762638574337469e-09,1.3405861931900806e-09,0.021840528546347573,9.33857603022061e-09,2.645240269525107e-09,3.480663131367338e-06,1.3203893672847398e-05,2.7011562935764653e-53,5.543578274669026e-90,1.1723852837519053,0.0,0.0,5.537894589135242e-59,2.921240109242431e-63
50.0,5.3906721541393415e-09,5.754936280038533e-06,0.007714693892498451,1.136459640874904e-07,4.3750929048688187e-07,0.0001997435155354195,2.3070725429453775e-08,4.50773534856055e-48,3.138679357903824e-79,0.9575212163865576,2.444778524872942e-183,5.291851882313672e-71,0.0028195957177482942,1.828853449932133e-49
51.0,0.000888865520427101,2.1119994106531146e-08,0.05308709526585611,0.0005279307694413084,9.99614870477357e-09,1.9244985234271906e-07,7.372153052544558e-09,0.0,0.000703610951576123,1.2453743063045204,0.0,0.0,0.0,0.0
52.0,1.6262104369373639e-06,2.847995377770748e-12,0.013704936583079842,1.456024687058159e-08,2.4496617247767784e-05,1.7937747493373982e-07,4.2260889063740994e-09,0.0,0.0,0.9957694225212897,0.0,0.0,0.0,0.0
53.0,1.7972240529524524e-05,3.1034474881678097e-09,0.02395606570639091,2.4403397905654997e-08,9.191394948575413e-10,1.6083476205706194e-05,4.2471616481746536e-08,0.0,0.0,1.0028865398834395,0.0,3.2647185810511708e-16,0.0,0.0
54.0,3.984072698780518e-05,9.543223976202851e-10,0.01624558019604076,5.953821482103096e-08,1.5470787941041153e-09,1.9128953421031377e-07,5.730749999168907e-09,0.0,9.45575221526984e-79,1.0512294832032996,0.0,0.0,0.0,0.0
55.0,8.282542349917481e-08,2.6031199330024747e-11,0.03183392478364249,3.091245018623174e-06,3.906994653789448e-09,4.7925457384901274e-05,8.834857767156657e-08,7.350143409291181e-36,9.181418875026419e-84,1.0711572742795878,1.0533664757204533e-67,1.7669979596775353e-69,0.019224326026355577,3.89995339923045e-49
56.0,7.979779330691273e-09,2.526003413990432e-11,0.014356117309668685,4.047334862252321e-07,5.422343399786819e-10,3.4024746759882907e-06,1.8319328234607987e-05,1.7862532686379832e-49,0.0,1.0104840131144854,0.0,1.4879863162942323e-73,4.442995261669672e-52,7.837201484935957e-54
57.0,0.0007626447198740243,5.417188453234621e-09,0.012361090046389673,1.565162445225166e-08,1.2359465079655193e-09,4.467398199798486e-05,2.373047337955879e-07,3.7639718230666173e-19,7.632681818215674e-80,0.961670589644215,0.0,4.92968758413824e-72,0.0,0.0
58.0,5.899634990103991e-09,3.3346244069008916e-11,0.006776514325625599,7.096270428912958e-09,5.710607503677543e-10,1.6412864977421858e-06,4.890966621324809e-08,1.1450192602975801e-47,2.4610992380587686e-83,0.9420537242858998,0.0,1.6988262432501205e-71,4.5151272283553146e-54,4.999615485281501e-60
59.0,5.358943456774965e-09,3.029020576553239e-11,0.06884588591604252,1.6399681480668712e-07,1.322971939280486e-09,1.1215519711781772e-05,4.4542641951437234e-08,5.7858203457481565e-46,0.004560864597256315,1.1824044492428851,3.828308293774162e-135,0.0027930565332054116,8.763358247834128e-54,1.1448934288552611e-10
60.0,6.1674307169925636e-09,5.896413652820545e-08,0.007084180552890093,7.178984915454011e-07,0.006158403798419442,3.217205435873529e-06,5.590242627593988e-08,3.9445718063154526e-48,5.004701244075978e-49,0.9436582775225103,8.329930393989438e-77,0.051211810441129824,4.604894287463687e-47,8.95647647927587e-49
61.0,5.460843871583281e-09,3.0866596430324324e-11,0.006952979460733109,6.568474295136854e-09,5.28587622647573e-10,2.741090985428099e-06,0.00030875330429621,7.457983761500532e-48,1.4135418624114732e-83,0.9479199079711044,8.100098011659697e-213,1.072183914056142e-71,9.482287626824417e-53,3.1749358880010256e-27
62.0,3.0245188235219644e-05,1.6569030491560198e-09,0.01371525412708089,0.002869787341170609,4.481914179123539e-08,1.1396847040814459e-06,3.1017825861711433e-08,9.428250451389282e-33,0.005298169454034057,1.0019396429187153,1.3584365264615353e-137,0.0037333511417519337,0.0,7.130150804427167e-54
63.0,2.063039512499484e-09,3.54579193125836e-10,0.01882391179367755,3.1279834555903464e-09,6.370015923579381e-10,6.628682093690837e-07,1.7097826812963422e-08,3.394607331197434e-28,7.431942835155966e-54,1.0186289329763527,0.0,1.85740741512638e-49,0.0,6.554846762198772e-62
64.0,1.8667398469271382e-08,1.4821643739641807e-10,0.014155697743853859,1.0851783164196109e-09,3.6618359523975614e-10,2.5197692228661343e-06,7.513971092255602e-09,7.869156443931846e-50,0.0,1.0095306414547187,0.0,0.0,0.0,0.0
65.0,0.04141502431466884,0.000439272634020716,0.007599973594227494,7.958292539353129e-09,8.706649842533029e-08,1.8406648393322722e-06,5.5472016841428925e-08,0.21898961949862958,0.01159253664135258,0.9394242267545583,0.0,0.006863143241281817,0.0,3.7688805713483974e-61
66.0,8.325859112148712e-10,4.707140544077323e-12,0.013895525629991337,1.174431095726741e-09,1.1882506334760843e-10,2.699082277889706e-07,6.976576825005548e-09,1.2367673518178039e-49,3.106980293452613e-85,1.0026086067202407,0.0,0.0,0.0,0.0
67.0,1.9488882566668152e-07,4.370357544136839e-10,0.013025988286404057,3.0179975657793757e-09,8.966079569921067e-07,8.693840068501404e-07,3.0730371843404325e-08,0.0,3.442349572273452e-49,0.9743384815666192,0.0,5.685466056710168e-48,0.0,3.075405018954964e-47
68.0,0.013298518981869227,0.003806890417911109,0.019903248745149513,3.567580070311786e-06,3.0407566131159446e-06,1.1657568486034871e-06,1.2397705147554847e-08,0.08565301765428841,0.02370624323943528,1.065312528720075,0.0,1.7438584496531246e-78,0.0,1.396588011304499e-61
69.0,4.888734331540317e-09,2.6022090678343383e-08,0.018121661557384518,2.355619016144057e-08,7.4144004789188245e-09,4.0061425667429784e-06,0.000120525200401227,4.087579689945221e-49,2.226796149854523e-84,0.9917085740491095,3.2464634917809694e-204,0.0,0.0,3.3048944126893386e-46
70.0,0.0019140433881325437,2.7175652083046722e-05,0.06428874396411277,2.8060528609898133e-06,4.391092657467176e-06,4.5672906470657893e-07,3.4134744449530337e-06,0.07919983609218001,0.0014714585963463394,1.239406539221556,0.0,3.3779183910422746e-51,0.0,0.0
71.0,0.0005675520554958111,2.490629141182209e-06,0.013621984486903669,3.363531609359067e-08,4.366771953628189e-09,5.209011232803099e-07,7.112497721465663e-05,0.0,1.8191684647577113e-83,1.004877854849893,0.0,0.0,0.0,0.0
72.0,4.795052092623406e-09,2.7142283263286066e-11,0.013544950285260916,8.41918029835497e-07,4.6429807101213765e-10,1.9087834701943765e-06,5.0321264855974236e-08,2.9724150638374393e-48,1.1516917025091496e-82,0.9754756381568315,2.0505558605610004e-203,6.675494063604299e-72,9.638941138358567e-55,3.523485828633051e-61
73.0,0.0022534254271639334,1.3776093376311697e-08,0.01863806494142651,3.502946708991733e-07,2.740207594579652e-09,5.97737965014455e-07,1.782625854693869e-08,1.0307847543019208e-33,9.053519347224086e-85,0.9950184618763709,2.3241417339195527e-207,0.0,0.0,0.0
74.0,3.4939736523081363e-09,1.974805973433978e-11,0.007220641873709288,4.202499448844841e-09,3.7652426096514375e-10,9.719902406840233e-07,4.327522734775032e-06,1.1224457731864598e-47,0.0,0.94408472819539,5.459933149626719e-184,4.269365349873872e-71,1.3742334530451577e-43,0.013775987943169294
75.0,0.0009091154386750124,0.02857113323558775,0.013247844939287207,6.433486295660131e-08,0.00940486540030847,6.901500749755847e-05,2.3866009934756497e-05,6.888300110011059e-40,0.33631705295316805,0.9848044558903827,0.0,0.0883003823945,1.0329032776495702e-28,5.042527259785568e-44
76.0,7.360610234373279e-09,1.192363558473166e-10,0.01255126474757301,5.165230655778551e-06,8.468425478267872e-10,5.225194895960587e-06,6.20604650897803e-08,0.0,0.0,0.9668886839611469,0.0,0.0,0.0,5.092535427294546e-61
77.0,1.0034210526391588e-08,5.171518160416192e-09,0.030824350977363073,1.3440858897892272e-05,8.33827930246441e-09,1.8861742301637215e-05,1.50266328755077e-07,1.3645629078344142e-51,1.0934954627159274e-87,1.104863137434432,0.0,0.0,0.0,3.577872719437487e-65
78.0,7.726563340612208e-06,1.0871699579760516e-06,0.012740221227821513,1.6607270492692178e-05,0.045097767087205066,1.9228011280018697e-06,0.00018049119215118582,7.0615595601858755e-43,0.34469656927024533,0.9843268542086799,3.7371412086302607e-104,0.5557137952654985,4.094962564269067e-86,9.691772283510879e-10
79.0,2.2821198016189412e-06,3.3807271045566382e-09,0.013744394013580552,4.591088342468923e-09,2.4388280081411733e-09,5.0910692678919586e-05,2.2150699969962105e-08,0.0,0.0,0.9983056466350891,0.0,3.933812824448053e-68,0.0032242089301639967,0.0
80.0,0.0024785170012262127,0.000446883705739728,0.01786374639972112,3.0388731641441585e-06,7.231179369788884e-05,5.560588002093749e-07,5.601028030630564e-05,0.049277064036444475,4.058781322549645e-31,1.0105928029286717,0.0,0.0,0.0,0.0
81.0,0.0006519785738040754,2.652740229858198e-07,0.026196166102923274,5.307366457641956e-07,5.1548077573803935e-08,9.533370025935484e-06,1.1458741700166108e-06,1.0532432684960416e-16,4.9941669491284074e-85,1.138591038126038,0.0,0.0,0.0,2.523392113859666e-66
82.0,7.330274410815831e-09,7.347824618602517e-07,0.012355553735320306,0.00020887766442084657,4.061385360717316e-06,0.038459173385184495,2.9664511942321985e-06,5.8003950631210706e-49,1.4292434491528207e-87,0.9613504942166929,2.717425784220425e-13,2.4830341174838605e-40,0.1386752090920168,5.588244321400982e-81
83.0,8.202300979080612e-05,3.5992082339108377e-07,0.017668507316329095,1.1383085268530717e-08,3.345318393016541e-08,8.500619957632878e-08,2.6346505946672427e-09,0.0,0.0,1.070643172858295,0.0,0.0,0.0,0.0
84.0,8.338116562945429e-05,1.865999405219646e-11,0.007127786034340198,7.923101161077774e-06,7.089251705170179e-07,4.66572201982481e-06,0.0006348828230821221,8.424562142833028e-44,1.4820322795203522e-83,0.9495566885642216,6.0573763957473236e-105,3.622954651789483e-58,8.541404703837169e-50,0.0007112301903233697
85.0,1.310552669803582e-08,2.573346220131827e-08,0.06417410980868521,5.447136058278586e-07,9.089954723445461e-09,4.7548202433749674e-05,1.2931088511419004e-06,1.986334872858085e-40,0.0032579772704387925,1.1400599061785737,0.0,7.0914314207642e-39,4.249455316330554e-47,7.069889571261412e-64
86.0,2.586538174225968e-09,1.465657338293959e-11,0.013312437353914451,1.12168766738157e-07,2.6715059319143526e-10,7.195185087194138e-07,2.1441835977398466e-08,3.739299952856252e-30,8.768560642543228e-83,0.9910026646581301,6.3455929942951566e-189,7.507175709356004e-73,0.0,0.0
87.0,1.5877689521459074e-08,8.99415992887917e-11,0.01907639677415606,1.909818607795099e-08,1.53936426587723e-09,4.417196030228036e-06,1.358140110930674e-07,2.392921419834312e-49,8.888586421713337e-80,1.0215208894552017,4.0054699341030736e-206,7.3376598325676e-73,2.2384193134737697e-54,4.8103459183662266e-61
88.0,2.297765785190093e-08,1.6404357526343478e-09,0.03064358644430852,3.3591583925801416e-08,2.599655010098733e-09,7.504925825804545e-06,2.2013316030630493e-07,5.453272961165078e-50,3.6808679999647636e-79,1.059577742425247,1.8857969062593252e-206,1.320648617083249e-73,2.5409361859033554e-54,5.579982110634427e-62
89.0,2.0522184119178855e-08,1.1635571681321166e-10,0.02510232856459196,2.4684726098159033e-08,1.9909670068934375e-09,5.709298802936585e-06,1.7703091634719632e-07,8.028346015439259e-50,5.95203515856477e-79,1.0466468147987484,2.1642180874310146e-206,3.0427875933498605e-73,2.4626983145839985e-54,1.5179739022674897e-61
90.0,8.031161836785529e-09,3.860550446560826e-09,0.020327069529485778,3.3981452972276824e-08,7.426641667170949e-09,9.764113946365857e-06,1.1544112164336224e-07,1.2709929745735304e-50,4.3025319076101995e-85,1.0761862394543267,0.0,1.8126363737370977e-74,0.0,5.891337305480531e-64
91.0,6.421380434071749e-09,1.77086426931561e-08,0.01286144565283299,6.631744742114965e-07,5.493428161984359e-09,2.575163600579775e-06,6.268661768277092e-08,3.4685646290560726e-48,1.4761323719050096e-83,0.9691485059680791,2.153970840482473e-202,3.8304038789714134e-72,2.372057362223049e-54,8.00161361439142e-61
92.0,5.7419900059998375e-09,3.246365487198063e-11,0.01846015851007049,6.90658241401503e-09,5.558026030208976e-10,5.9514902708128415e-05,0.014632930816210449,2.1282136157918464e-48,5.981564619722996e-91,1.0129820660446898,6.166638385587796e-128,5.741767912799462e-75,3.371897116613475e-27,0.05595972392093823
93.0,3.7426127666353935e-08,2.3934129595925387e-08,0.03773678016929603,6.415946890113409e-06,1.7626943421201906e-07,5.835757683275713e-05,0.013403060395546477,9.352973132543826e-52,0.0,1.0951848562483777,0.0,1.1189999294194885e-76,2.947563633262327e-31,0.027304499645281474
94.0,0.0004885616387138616,4.471151173092611e-08,0.04104033351159852,4.988149514683789e-07,1.3954673801407704e-08,0.004939195337873728,6.046618693051555e-05,0.008567352541309246,3.1728505010848444e-53,1.1532338724110267,0.0,3.0563929551199517e-07,0.0,0.0
95.0,0.011055969556612158,0.0009794285864005658,0.025057807990239784,2.147628290931851e-06,0.0001753507953358677,2.650330404534216e-07,4.5118520329526865e-05,0.06269194214715933,0.0049396517684121635,1.1522917795221665,0.0,0.0,0.0,0.0
96.0,1.626210436937363e-06,2.8479953777707486e-12,0.013704936583079842,1.4560246870581593e-08,2.4496617247767794e-05,1.793774749337399e-07,4.2260889063741e-09,0.0,0.0,0.9957694225212897,0.0,0.0,0.0,0.0
97.0,2.113411236888952e-06,0.00591785778552217,0.024606146643984694,0.00015193936772213456,0.0008727274876671085,6.090909061252214e-05,8.91526991562324e-07,8.704698083577115e-37,0.03497403855035451,1.0631491313677475,5.123944272166644e-153,0.012444958117930604,8.709812151064934e-54,2.5391853276641915e-51
