id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11
10.0,1.878489391076867e-05,0.003123070273736729,0.001735255300718297,8.556910203395036e-10,3.0765811423267534e-05,5.638631710213915e-10,0.002612533973055644,0.017363068766950533,0.01202957786068687,1.1307254223946375e-55,8.001219355331989e-05,1.9660768657809073e-76
11.0,3.2932264555042115e-05,1.0642948863696748e-06,0.0048487887454598325,3.1403208299787243e-10,7.193119520603299e-08,1.004412947951877e-09,0.0026178871179516508,0.001463989733939509,0.05364172083366773,8.10578275021904e-108,2.0348591208671385e-82,1.6783689486592311e-77
12.0,0.028706862509717216,3.88897919684332e-08,4.5323758690158804e-07,2.767327023729213e-20,5.756975595211552e-05,0.006758930442953589,0.2701205874831701,1.36917604035981e-06,4.047055076279239e-78,6.86255830839275e-181,3.678835411168397e-94,0.07404581932031312
13.0,0.0017382778786945682,2.8588440315650665e-08,8.02635009728822e-07,5.845664292873073e-13,1.487292859570503e-08,0.07486178330798982,5.321695031069353e-06,3.1687404577424476e-06,1.2003325757813524e-05,7.224344600246233e-130,2.4305007117428795e-12,1.5973531262022789
14.0,0.23575637890210782,1.2370418482844425e-05,3.8486452923148207e-07,6.861576030676662e-11,2.9915935782497113e-06,2.003690763604484e-06,1.6775317446812061,0.0,0.0,5.762090490237872e-24,0.0,3.7972445358853653e-56
15.0,0.024843995858939778,3.759456204242284e-14,2.358164869283845e-19,7.620840204036559e-17,3.525001752467801e-12,1.842912299148582e-07,0.18477549613276206,1.023512767010543e-115,1.4378904957899859e-174,3.4943173598374735e-153,1.4987581965874483e-128,0.0015270134684563133
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,3.62387844631757e-10,4.4691951998614116e-11,3.499719363871578e-22,4.832566985275445e-34,2.1198724396883833e-38,4.93323402424139e-05,1.509881404902409e-149,2.579875711120742e-25,2.456605010202414e-283,0.0,0.0,0.0005049541744035278
27.0,3.664810595389039e-10,4.519675304771143e-11,3.5392491209625937e-22,4.887151418823474e-34,2.1438166574647818e-38,4.988955504273338e-05,2.966657763708587e-144,3.9104318660757675e-21,6.603028638022303e-274,0.0,0.0,0.0005029293951979033
28.0,2.8071149215425405e-08,7.309119562701404e-10,3.03814137978449e-13,2.6376745080065094e-21,3.420704354485012e-19,0.00041598905098503495,5.006848449932335e-135,5.806315713644216e-59,3.1512638705407403e-247,0.0,0.0,0.007718113195389726
29.0,8.683841218005725e-05,9.880989440391763e-06,4.050966985656182e-14,1.7401780157423265e-11,2.580185859763739e-22,2.8952684398798453e-07,0.0005154063187979907,4.931009551182006e-05,3.80484878608124e-07,9.76223104660127e-34,9.284172343317943e-164,4.6141014668480234e-05
30.0,5.559668456959718e-05,9.968274393923487e-06,1.2018985008944833e-07,1.8965144102830255e-11,1.35324165672529e-13,3.178088108093891e-07,0.00042886897054350147,4.7678645437081595e-05,1.9003875641769946e-45,8.693201162594617e-59,0.0,1.2922198643707473e-05
31.0,2.1906833715361352e-05,3.8017176898985635e-06,4.31974909342371e-08,7.20198774922892e-12,4.8636921459259004e-14,1.2064127532005065e-07,0.00020270116062781949,2.39203200701025e-05,3.629463452908221e-15,3.235362927795291e-120,0.0,8.151263951015424e-25
32.0,2.23208154989767e-05,3.9009329034264945e-06,4.491710022634108e-08,7.396887762948771e-12,5.057306429085748e-14,1.23916470506816e-07,0.00020516225949579784,2.4215387166266303e-05,3.2450620700547922e-15,2.0869850560411316e-120,0.0,8.49464794982293e-25
33.0,0.00035234414586528674,2.3665190510533616e-05,2.008591905694298e-07,3.8551401477264175e-11,2.573613238535012e-09,6.043312017955015e-05,0.0037585217455792554,0.00012152864925892578,3.4544243016794647e-16,0.0,2.358951625421707e-19,0.00028890650057427123
34.0,1.5062025756650343e-12,1.2418224871995814e-19,5.0011738739185744e-18,3.7501654331919736e-60,0.02648595768968737,2.657529943497579e-62,0.0,1.5223269853569372e-241,1.968578305381591e-274,0.0,0.19532518068385488,2.58875434408979e-297
35.0,6.15895437707613e-11,4.268713888796413e-18,1.719133014363588e-16,5.456274015948285e-70,0.023362726950132057,2.4196388343509924e-18,1.3027037851458245e-88,8.202029210690672e-280,4.298382807057555e-305,0.0,0.16123933344364536,0.0
36.0,1.9295645280148575e-12,1.5908727418909847e-19,6.406898953341068e-18,1.3622976971224895e-104,0.0009687974509417272,5.933593973161061e-65,0.0,3.131067691743491e-252,3.767366002907476e-286,0.0,0.05114020543523733,3.350625622304587e-281
37.0,9.273524642585515e-13,7.64576533251343e-20,3.079168095377957e-18,9.188627873305483e-63,0.02564391295267199,9.340057814651928e-65,0.0,1.3988103394235377e-241,1.8225099166670434e-274,0.0,0.19590060893523517,1.5182145622965571e-297
38.0,1.172424197199625e-06,4.0878883500834286e-07,1.318020412125862e-05,1.707131699171427e-30,1.4839856481852302e-11,4.3072860325909644e-05,0.001733444670274983,7.205011130388625e-05,3.2294503312867044e-24,0.0,8.180200909901484e-06,0.00010807620155783623
39.0,0.0013606384137385824,1.4870176423051959e-05,8.317523958509932e-09,0.0018740576657256321,1.586172674955907e-06,0.00011079681297450175,0.005671384213134776,0.00020318268858065432,4.901059036166148e-05,0.0,1.7739768550196038e-06,0.0076937095301631425
40.0,0.00018618746330775803,3.5333061361595054e-05,6.931068958298761e-11,2.1705967098585283e-06,4.626100017996379e-06,5.826475120674611e-06,0.001306099348068813,0.00010774694045439968,1.2598224054093962e-05,0.0,1.4958764771203296e-05,0.0001138349007746638
41.0,0.00015309624475814626,2.1323185321953725e-05,4.214702681141615e-11,6.145727695387577e-12,2.7973934364173725e-06,8.994302852315594e-06,0.001167631109841279,9.303314259866766e-05,1.2701516407072671e-05,0.0,1.2898467590148583e-05,8.711225078741524e-05
42.0,1.5607918527031612e-29,2.1736996539841708e-26,4.612661955286259e-48,3.718841191795346e-41,1.313330483652934e-53,2.002645748523813e-21,1.1611810510384917e-05,1.0788740674968852e-06,1.3079609669677988e-05,0.0,5.0756303272933036e-08,4.8999125530382404e-05
43.0,0.007013498631194002,6.907441288030354e-07,1.0486009699272395e-05,4.0249625628427686e-05,5.471453125478724e-06,5.370248781011893e-08,0.05347539126343427,1.6260619309609285e-06,3.3580852158690096e-05,0.0007474680298655894,2.7822838569489254e-05,3.901960639877777e-103
44.0,0.004525867698380911,3.3425135398499376e-07,5.9930261995963806e-06,3.39240792992695e-06,1.5824568449812657e-06,1.2684900622402107e-07,0.03478946353418154,2.420526617719653e-07,4.182689984903238e-06,3.201669537177452e-71,2.305729320502979e-05,0.004184612796625837
45.0,0.03509614531138873,3.0884970433554643e-06,3.9052063665102844e-05,0.0008046140425587799,3.2349326969852796e-05,4.509564242380065e-06,0.26854801239519593,1.9084415946818273e-06,5.432619923849099e-05,0.002937503098576895,0.0001163122384292592,2.447636205453809e-08
46.0,0.011748625774216212,4.776987260283717e-07,1.4197461147195387e-06,3.520315397320586e-06,1.3858308499699235e-05,2.2553936471010667e-08,0.0902386322981865,2.661708569539878e-07,3.263757866710968e-05,1.7814991798163362e-50,3.7757618867272144e-05,4.068974924597847e-45
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0008474745076785099,8.55700587385396e-12,4.0584625651676983e-10,1.0620404242444393e-29,2.2199605866491485e-07,1.035497948023927e-11,0.0067273981354481725,4.101835331532932e-246,2.5534756706328692e-139,0.0,4.039804405654008e-39,0.0
50.0,0.006400369977006985,2.014175185294251e-11,2.478517413400285e-11,7.457532588406607e-19,5.225413331066031e-07,6.580167693432377e-13,0.04847409044783706,3.510915056843745e-115,7.121891145385295e-20,0.0,1.4170271332487967e-14,1.5052997229101616e-280
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0011512557036347684,1.2315642180847965e-07,2.2158378909511688e-09,6.788521330129072e-13,7.75579910550378e-10,1.7737072746513518e-08,0.011182550071787641,0.0,0.0,0.0,0.0,0.0
55.0,0.010721725037842725,1.1821728325850789e-09,6.519975916654325e-17,9.956682181647458e-37,1.1486743679120754e-16,8.844753172720918e-11,0.06402664760479881,0.0,0.0,0.0,0.0,2.6219474622780447e-157
56.0,1.0309789997119776e-05,1.76497147337399e-11,9.083878328917858e-09,0.015720077573385217,2.751847885449212e-14,7.902979247708176e-15,0.00040343472532519074,2.6356397555743103e-66,2.254637851222656e-16,0.10207791438570353,3.3019661818497934e-26,6.058241875973192e-159
57.0,0.0004225968520212212,4.410362694679243e-09,1.0031538855026705e-09,0.0025615156069930104,7.91211174652746e-08,3.7975240945226e-09,0.0028524948389681763,1.012820952274814e-88,1.9194556073220153e-71,0.016474297781851634,7.312586521160296e-194,1.198095765320272e-06
58.0,6.347602625753845e-10,5.209361969000445e-10,3.7713256265254596e-06,0.015236688355001807,4.333512720771671e-08,1.2016621420704976e-11,8.167143653751121e-35,1.4245171739482228e-210,2.4418166884969256e-52,0.0948880407116518,5.930431226816602e-79,7.52977680638678e-136
59.0,9.317191133558925e-05,1.744027067110511e-07,9.020242289367512e-05,0.08254386869406127,1.6189334394993729e-06,6.4847113067278764e-12,3.0659117348809135e-12,6.044796230748721e-119,1.8896562732171192e-37,0.5389080245262845,1.9462210966030565e-54,0.0
60.0,0.0001455459860296545,6.733890911350218e-11,3.6414201051059854e-09,7.497544785017236e-15,2.3655007192804592e-09,1.9240311523385804e-07,4.207906729054058e-05,1.465917905140196e-11,3.348941901979637e-07,9.62926092770262e-179,1.712884128799577e-12,2.8785834194265937e-05
61.0,8.858331462151109e-07,6.3320350672140674e-09,3.428621973026004e-07,5.916059140296681e-24,6.379288837349261e-09,3.00287381763558e-05,0.008211395904061385,8.669114064931044e-124,2.062499858861535e-13,6.6534827e-317,2.960823641155013e-24,8.83616927043233e-52
62.0,0.0002661619799509904,1.050551163837765e-05,4.281329130778668e-05,0.0002911213385844873,1.5711247576140794e-07,4.6148297728599354e-08,0.0023297231703284277,2.9462971168504306e-06,0.0004610610236027323,0.0013556880140076395,9.45313374443684e-76,2.665204310716454e-253
63.0,0.002226165322803568,1.045614162229259e-06,0.0004529236366795319,0.0013075059705349452,4.1096911493251904e-08,3.136256018415648e-10,0.015206710928055044,0.0004412439412649123,0.0024257753203151947,0.011945005695958038,2.2586986336389212e-05,1.2062603531365545e-143
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,3.0131090929222255e-05,1.5810440358148633e-10,9.466640295487476e-10,2.998084552533168e-16,5.084554242428285e-09,0.0006435955780062552,0.08745435899038319,1.3013075146035946e-64,0.0,1.9293087612550434e-70,0.0,0.009133316107484244
67.0,0.004660557578569742,9.835046540698719e-09,1.5260344803311334e-07,1.0729531288869148e-12,1.0592974346627204e-08,0.006515629165285146,0.05693948787836844,0.0,0.0,2.3841945143220798e-231,0.0,0.04982167783713398
68.0,0.05044075584520404,2.361454437728599e-16,5.1351112194248343e-17,4.345894776251336e-21,1.7512712421408597e-19,1.5063133048664602e-07,0.0,0.0,0.0,1.4684138734047227e-05,0.0,0.0008253764881017322
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,2.9273785889677797e-22,5.288834317908405e-17,3.352890870367027e-18,9.066216536212951e-52,0.013968367063122248,3.5173479255823345e-18,0.0,0.0,5.16408122251603e-233,0.0,0.08878134728654609,0.0
72.0,4.6287006505159436e-08,7.133998975615713e-07,8.370982235344359e-07,3.74265820236181e-13,0.017162505627800625,1.111579356131424e-12,0.0,8.624193227511265e-98,1.377769391059444e-165,0.0,0.11971457958207152,0.0
73.0,3.996598272380379e-08,5.008266630930823e-07,6.75201021946012e-07,1.3807482097128662e-13,0.018350920200604907,4.1008648071026885e-13,0.0,2.2045816863644706e-100,7.361474341434056e-168,0.0,0.12682785137319902,0.0
74.0,4.042708981654712e-08,4.197087610632322e-07,6.47173720223835e-07,5.0040820681644753e-23,0.016382886093142392,6.3519864179225505e-15,0.0,1.0118798638697448e-123,4.148223358299146e-214,0.0,0.11250943805730161,0.0
75.0,1.0014949504110913e-07,1.3685652253104262e-06,3.426598902629575e-06,7.62568095332401e-13,0.006553427053240653,1.9805104440281916e-18,0.0,2.980592663367509e-94,0.0,0.0,0.051220381035206465,0.0
76.0,6.164929742462395e-20,1.0853510269375994e-13,3.7945236112486935e-10,9.236149506127489e-15,0.007642944540745834,7.239666697282103e-19,0.0,0.0,2.528977480972433e-277,0.0,0.05003826128801451,0.0
77.0,2.8095773976995866e-28,1.3448916659173814e-10,4.094620553871131e-67,3.5683454516087845e-43,2.0947589717099916e-07,1.516985510632645e-74,0.0,6.886600412798976e-158,0.0,0.0,1.3477253519735985e-06,0.0
78.0,1.740048118704379e-27,8.32928188793381e-10,3.0394279416142407e-159,2.2099739252753978e-42,1.2973415186381808e-06,5.79789085296147e-110,0.0,3.808342551872297e-135,0.0,0.0,8.754952958472375e-06,0.0
79.0,8.183777857464707e-06,0.00011474544188086251,0.00021407020560401858,6.687540159264995e-11,0.002067989167242837,6.4194698568929775e-12,2.0318492681718976e-16,0.0014156839073286743,2.661030420246428e-37,2.299613634915619e-182,0.015155404048904846,3.7160457904247195e-32
80.0,2.5479645556726596e-06,0.000462623411413118,0.00038155866835544824,2.835129911920647e-10,0.005085977743569799,8.420404700096214e-10,0.001911932605106149,0.006299418904468905,0.050192739740146694,1.2304634233577926e-29,0.04156182791927658,3.1890519827318576e-13
81.0,2.5479645556726596e-06,0.000462623411413118,0.00038155866835544824,2.835129911920647e-10,0.005085977743569799,8.420404700096214e-10,0.001911932605106149,0.006299418904468905,0.050192739740146694,1.2304634233577926e-29,0.04156182791927658,3.1890519827318576e-13
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,2.1385492989918043e-05,6.749930803080449e-07,4.505035556114171e-05,2.4831804915970483e-10,3.080993327073334e-08,1.7442924683688647e-10,8.357050598602061e-05,8.229673290296422e-06,0.00043319333860184113,0.0,4.692081275006134e-56,4.0977336581399144e-281
96.0,7.578586706627354e-05,7.635363250795792e-06,0.00039572026888061565,6.652165479635144e-10,2.6996946232641673e-07,8.262370413425081e-11,0.0006605595081381494,0.00011421666360321794,0.0026695717938202608,1.3734063078978752e-143,1.1857190794450107e-37,3.686930590518429e-157
97.0,3.6467493179037683e-06,2.493289252126543e-07,2.4371337919597477e-05,1.6326104961501923e-11,6.7651864899156075e-09,1.9132585167550133e-12,5.647999387105021e-05,1.7821355308592035e-06,0.00016328523891322383,3.268689480114157e-285,3.192231038389264e-50,3.067469828553145e-187
98.0,0.00022633033368635384,0.000945602551569013,1.805997048778024e-10,3.3507040714575096e-13,7.276401835109541e-06,1.7677920739206207e-10,0.0015834380354946775,0.004694734145510687,1.2518214402629012e-126,0.0,1.5842799222622513e-05,3.71358268294697e-207
99.0,0.0014563744693576865,0.0003376445188879627,1.5542549843275581e-07,5.162891277055463e-14,1.4976235290909483e-05,2.7292680530461627e-09,0.01246690956903297,0.0015848171400112997,1.6111644588751847e-87,2.049502579400289e-190,7.724281585413585e-05,5.375668690622121e-108
100.0,2.879658910101555e-05,0.00020402010975565608,5.361323236881398e-09,1.0228229769271616e-13,8.834641808118076e-07,2.401908472383693e-10,0.00024102094031645772,0.0010129684705795178,5.785146939705436e-298,0.0,7.315612695213471e-06,2.1267701878511817e-236
101.0,2.947353943377382e-05,0.00410787579086938,6.7186322665714865e-09,1.615736394095277e-13,9.50500213401049e-07,2.3636849774212865e-10,0.0002817346778851113,0.02049843622168939,0.0,0.0,7.346445593480247e-06,7.76000169921289e-239
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,2.1520245935985065e-11,1.2669846190383972e-18,5.102508956809717e-17,3.4207339807722576e-70,0.006065140007959514,1.5169584147841057e-18,1.784397289309855e-67,1.9398402018727312e-256,5.980451276663038e-271,0.0,0.008000159576092626,0.0
105.0,2.1858866480741417e-11,1.2869205911073456e-18,5.1827968107551924e-17,3.474559146501371e-70,0.006160574838008764,1.5408277184303057e-18,1.869858216534778e-67,5.739982542479504e-257,2.8449489854608457e-271,0.0,0.008047861802518503,0.0
106.0,3.0748620244776686e-09,3.1908328243548484e-08,9.244779989186239e-13,1.3493790137884796e-05,1.2178208024650563e-06,3.330294429201548e-28,0.0,4.009996361876975e-17,5.200184496150406e-17,8.111547309910323e-05,7.100570471657056e-06,3.87326890892843e-14
107.0,1.7913931025995089e-09,5.660917059997669e-07,5.786568221646932e-07,7.068830879390003e-05,6.114643289759915e-06,9.468383107551645e-23,0.0,3.460125793895023e-06,2.780023540027546e-113,0.00040222771533521604,3.46115516596903e-05,1.3379462712363702e-07
108.0,8.054249393133621e-10,8.358021639529186e-09,2.421564383208567e-13,3.534543994623404e-06,3.1899423067172864e-07,8.723325362837806e-29,0.0,4.622668507658904e-08,0.0,2.0384291342316994e-05,1.8472616743216197e-06,5.623191808064487e-75
109.0,6.801418475985461e-10,7.057939235187151e-09,2.0448923211620548e-13,2.984749000907458e-06,2.693749781417364e-07,7.366420307945549e-29,0.0,3.9345692711154034e-08,0.0,1.741875591573434e-05,1.5784913866357612e-06,5.00857070269961e-74
110.0,6.801418475985461e-10,7.057939235187151e-09,2.0448923211620548e-13,2.984749000907458e-06,2.693749781417364e-07,7.366420307945549e-29,0.0,3.9345692711154034e-08,0.0,1.741875591573434e-05,1.5784913866357612e-06,5.00857070269961e-74
111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,3.7675275540211566e-05,0.0008387829640643955,0.02102105040870822,5.888530523043441e-06,3.5790482645590965e-06,8.529965049340871e-07,2.9723652555726418e-05,0.0036632894586451376,0.0810576685324807,5.529139250174597e-15,1.1194166839814827e-21,3.881057840097769e-124
114.0,2.178850669545156e-05,0.00016564301485760447,0.01866929318180083,2.7308097699036786e-06,2.4040559310069333e-06,6.0214137315363545e-09,3.342166165191306e-05,0.0010723748106571738,0.06562554230621741,6.1130923812620624e-21,0.0005154514582325788,2.2743878172193156e-39
115.0,2.3251434882693342e-07,2.551025191888292e-07,0.04842091184838251,1.436948830166227e-06,0.00015818063185823095,2.0684086592447925e-09,2.1068493937628864e-31,0.000595529022090402,1.0037712579771576,2.55726432440888e-35,5.303498838618496e-62,2.740404375316993e-68
116.0,1.152970200510083e-05,0.0030170352615993042,0.0016569469042666675,2.010621158223922e-07,2.152233405464243e-06,3.4672903469206774e-10,7.633441948274545e-05,0.016876340684115147,0.022562368532372007,8.89608894936198e-15,2.750547846872256e-05,9.474762359030291e-28
117.0,9.498962381630932e-08,0.00015305836577498465,0.002504168788445037,8.70601957203228e-06,1.388723159850134e-10,2.848860890310284e-12,3.2179954647089534e-05,0.0008417156002297591,0.026182356748520826,0.0005661940001263906,3.082867179289777e-95,2.729161775448568e-32
118.0,4.028530358887333e-06,0.0001529673404126963,0.0015500784049553168,4.553639099843533e-07,5.231187667369175e-09,1.2114619838224314e-10,3.4141731152848414e-05,0.000878182810903228,0.02177747712503431,1.8143527181946162e-14,1.990712310320858e-92,8.656968329669734e-31
119.0,7.092496020620857e-06,0.00020233392508169705,0.004064245356400794,6.319480574334244e-07,5.192813303176276e-07,1.982976636327886e-10,5.069032657127878e-05,0.0010681151540117065,0.060466173600601046,2.312310805126384e-18,3.4140091029970477e-99,1.1914325697296597e-41
120.0,8.176893530018772e-10,2.7287061219537124e-09,0.0015023322188510312,1.6297037519211224e-08,4.928350558397936e-14,6.570913735199382e-35,1.0765986584425978e-120,6.434050702131401e-13,0.021319643524789475,3.148454202847486e-293,7.968765911871684e-193,2.9370722474057124e-95
121.0,2.1321978672774193e-07,1.765080599722723e-06,0.020537581216052994,4.619707498249098e-10,1.0177674658309013e-07,5.294451099474856e-08,2.048412365342651e-121,2.0358828810032503e-36,0.07764279515369013,2.7337931811357514e-58,1.9458739127090414e-21,2.217685240408178e-154
122.0,2.8341879954977853e-09,2.3429441840801722e-08,0.00043456915956208386,1.7526349465229978e-10,2.420079414665134e-10,7.019208210267023e-10,6.414864322047977e-169,1.0765559164910535e-60,0.0020951779689134366,1.9515538669800987e-81,3.6500751722672975e-267,1.2824814207198476e-174
123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,9.065714217562832e-30,0.012363704866145978,1.836088803438128e-25,4.494716708615935e-25,5.563747971953119e-23,4.4279763298320655e-74,0.0,0.060834847943217286,0.0,0.0,0.0,0.0
134.0,1.2511917832446846e-29,0.011494642636156387,2.534048185300148e-25,3.500250753593465e-25,4.332756499300616e-23,6.111211280522606e-74,0.0,0.05710839596579678,0.0,0.0,0.0,0.0
135.0,3.043185966393041e-14,0.004851882605250805,1.4498395771078048e-13,1.3415414838873028e-24,2.673184161206352e-15,2.5378135955645538e-18,0.0,0.024434068870278377,0.0,0.0,0.0,0.0
136.0,1.0146894101668321e-14,0.03711484092376479,8.010955701610283e-18,1.8345348238267266e-17,4.0195126588177365e-12,3.6088290700304565e-43,0.0,0.18671615749329193,0.0,0.0,0.0,4.62958825237829e-273
137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
